,Hugo_Symbol,breast,bladder,kidney,Entrez
5879,DDX39B,7391.1978651685395,6025.583636363636,4485.1743750000005,7919
5880,PAICS,1323.1014606741574,994.9509090909091,1191.2959375,10606
5881,ACAP2,394.2398876404494,278.64090909090913,220.525,23527
5882,EIF4A3,1538.3424719101122,1937.9200000000003,1525.678125,9775
5883,PGBD1,96.86842696629215,64.76181818181817,62.315000000000005,84547
5884,IL11RA,732.0314606741574,562.2118181818182,254.18312500000002,3590
5885,DUSP1,13077.65786516854,29837.690909090903,12953.4321875,1843
5886,ANKRD53,106.05707865168542,37.48363636363637,26.2971875,79998
5887,RP11-1105G2.3,28.7185393258427,10.915454545454544,9.508125,-1
5888,FAM50B,272.0534831460674,353.8572727272727,464.35875,26240
5889,ISG20L2,673.8769662921349,596.9236363636363,481.67375000000004,81875
5890,RP11-438J1.1,28.403146067415733,9.025454545454544,10.8628125,-1
5891,ABCC6,239.5411235955056,15.245454545454544,665.2115625,368
5892,UBXN7,261.4731460674157,148.16181818181818,165.889375,26043
5893,UFSP2,949.6944943820226,737.6754545454546,1085.090625,55325
5894,ABCA8,1223.178651685393,452.4118181818183,248.809375,10351
5895,KBTBD13,1.085056179775281,2.7981818181818183,0.85875,390594
5896,SERF1B,1038.5019101123596,1055.699090909091,1212.118125,728492
5897,PPIL6,104.40426966292134,68.26454545454546,180.1471875,285755
5898,RP11-345J4.3,16.273483146067417,13.378181818181817,18.0771875,-1
5899,DGKZ,997.6904494382022,876.300909090909,575.92375,8525
5900,TRMT2A,698.3379775280898,652.0263636363636,462.7790625,27037
5901,PIGS,1350.880786516854,967.0090909090909,1839.6959375000001,94005
5902,TSHZ3,169.0612359550562,339.72,66.7809375,57616
5903,ADH6,9.12808988764045,22.213636363636365,544.3812499999999,130
5904,DNAJC10,1131.3115730337076,601.3827272727273,990.3512499999999,54431
5905,IL7R,289.30303370786515,226.24363636363634,127.019375,3575
5906,HSPH1,1239.8057303370788,1549.2781818181816,1213.463125,10808
5907,COQ4,930.6280898876405,971.3599999999999,1420.2043749999998,51117
5908,ACAN,13.218426966292133,30.10363636363636,123.760625,176
5909,EARS2,396.6011235955056,269.39727272727276,415.75750000000005,124454
5910,CCDC167,375.5824719101124,535.2381818181819,439.4828125,154467
5911,RASGEF1C,31.16202247191011,18.01,12.1409375,255426
5912,POPDC3,36.87067415730338,35.440909090909095,6.448125,64208
5913,PUM2,1237.0477528089887,974.0581818181818,912.225,23369
5914,EID2B,52.871123595505615,45.290909090909096,64.974375,126272
5915,FAXDC2,1616.952808988764,540.0954545454546,930.590625,10826
5916,C6orf52,51.91696629213484,25.982727272727274,105.52781250000001,347744
5917,TAS2R5,26.452584269662918,9.512727272727274,8.32375,54429
5918,HSPA9,3335.8247191011237,3138.7363636363634,5043.753125,3313
5919,DLG4,259.74730337078654,275.8036363636364,186.2634375,1742
5920,CLGN,82.28157303370786,17.765454545454546,26.654375,1047
5921,TOPORS,346.6461797752809,243.04,283.066875,10210
5922,TTC9B,1.9598876404494383,4.213636363636364,3.6734375,148014
5923,ADIPOR1,1932.9706741573036,1750.7854545454545,2174.5284374999997,51094
5924,SEC11C,1858.9487640449436,1126.7836363636363,2391.0340625,90701
5925,FAM187B,0.8703370786516855,0.6236363636363638,0.5096875000000001,148109
5926,OVGP1,63.981797752809,80.75090909090909,49.7765625,5016
5927,TPRX1,0.0598876404494382,0.11272727272727273,0.0571875,284355
5928,RSPH1,67.09011235955056,46.11272727272727,284.92375,89765
5929,RALY,2540.1567415730337,3200.1281818181815,2509.988125,22913
5930,SEC24A,271.6816853932585,176.81454545454548,204.58749999999998,10802
5931,FBLIM1,836.8323595505619,1607.6218181818178,860.370625,54751
5932,MYO1C,3368.5326966292137,2639.0836363636363,2012.393125,4641
5933,CHRNA10,13.82685393258427,13.317272727272728,12.0225,57053
5934,RAB7A,4904.609325842697,4194.396363636363,4805.7165625,7879
5935,ATP4A,1.4884269662921348,1.708181818181818,0.3903125,495
5936,BLOC1S2,916.1462921348315,724.819090909091,908.78125,282991
5937,PNPLA8,552.590786516854,571.3918181818182,665.2278125,50640
5938,PABPC5,37.638314606741574,22.551818181818184,22.17,140886
5939,SLC16A6,106.1894382022472,24.752727272727274,21.1553125,9120
5940,ULK3,477.2279775280899,514.6936363636363,687.193125,25989
5941,LIMS3L,40.410674157303376,39.32272727272727,58.0403125,-1
5942,FAM214A,1260.1203370786518,539.9990909090909,358.76093749999995,56204
5943,TTLL13,1.4496629213483148,1.1881818181818178,1.9134375,-1
5944,PPM1J,101.48426966292133,46.13636363636363,78.6828125,333926
5945,KRT6B,1668.0986516853936,14.787272727272727,1.7646875,3854
5946,C1orf111,10.766741573033707,1.1981818181818182,3.3525,-1
5947,FAM181B,24.097303370786516,70.0209090909091,37.0240625,220382
5948,SNTG1,0.7913483146067416,8.499090909090908,7.095,54212
5949,BEX2,574.7119101123594,324.2681818181818,2535.51375,84707
5950,TOR1AIP1,1307.3058426966293,1174.1790909090907,979.8312500000001,26092
5951,DDX41,996.3613483146066,1119.0472727272727,1354.2771874999999,51428
5952,STK17B,481.5707865168539,266.55,201.7371875,9262
5953,RNF126,662.0555056179776,997.5936363636364,597.6096875000001,55658
5954,TRIM49,0.30393258426966296,0.41,0.0909375,57093
5955,GBP7,1.4591011235955058,0.8445454545454546,3.2615625,388646
5956,RHBDL2,59.359550561797754,180.1109090909091,28.675000000000004,54933
5957,RP11-468E2.6,3.657528089887641,2.6754545454545458,4.040000000000001,-1
5958,RP11-512M8.5,0.9442696629213482,0.8172727272727273,0.0,-1
5959,MT-CO1,405413.60629213485,542395.8063636364,924858.8234374999,4512
5960,WDR41,781.2032584269663,604.209090909091,599.6015625,55255
5961,SNRPC,2243.308988764045,2315.072727272727,2331.6371875000004,6631
5962,SPECC1,266.64483146067414,161.07,255.52406249999999,92521
5963,ABCC10,310.2021348314606,356.7036363636364,241.40718750000002,89845
5964,ABCD1,198.2643820224719,259.51090909090914,155.7696875,215
5965,MAP1LC3A,934.0629213483147,1494.0009090909089,1456.72125,84557
5966,IL1B,150.9685393258427,265.9745454545454,160.1053125,3553
5967,RBM27,287.113595505618,208.36272727272728,214.94875000000002,54439
5968,SNRNP40,874.5068539325842,747.7145454545454,679.5771875,9410
5969,TBC1D8B,106.50685393258425,70.5390909090909,142.985,54885
5970,CPLX3,1.338988764044944,1.011818181818182,0.4871875,594855
5971,GPN1,817.3833707865168,628.9863636363635,827.1465625000001,11321
5972,CDK4,3017.2703370786517,2819.673636363636,2296.9865624999998,1019
5973,SYCE1,80.25426966292135,4.499090909090909,18.846562499999997,93426
5974,PTGIS,666.3851685393258,2623.4463636363635,257.41625,5740
5975,CNTD1,75.33730337078651,22.014545454545456,71.49875,124817
5976,BST2,5032.677078651685,4380.380000000001,3613.7765625,684
5977,C5orf20,4.327415730337078,3.1900000000000004,1.3896875,-1
5978,C16orf95,84.66584269662921,64.52727272727272,98.6234375,100506581
5979,AQP12A,0.4034831460674157,1.9118181818181819,0.45562500000000006,375318
5980,S100P,416.22303370786517,30621.426363636365,45.3775,6286
5981,RNF141,890.4657303370788,665.78,710.6371875,50862
5982,MIOS,447.9256179775281,334.56363636363636,374.5328125,54468
5983,SSX2B,6.506067415730337,0.0,0.345,727837
5984,MMEL1,129.51797752808986,196.90818181818184,113.640625,79258
5985,CCDC171,64.23078651685393,40.96454545454546,37.6671875,203238
5986,IL8,142.90280898876404,1006.539090909091,393.72906250000005,-1
5987,DCAKD,1063.3048314606742,890.2172727272729,823.7321875,79877
5988,MCTP1,394.41921348314605,151.2763636363636,108.07843749999999,79772
5989,AKR1C3,3648.5886516853934,4328.072727272727,4055.34625,8644
5990,NDUFA4,3130.347865168539,3279.6927272727276,5475.8175,4697
5991,PRRC1,812.8779775280897,489.4836363636363,694.1246874999999,133619
5992,CRTAC1,199.76573033707862,1704.3963636363637,440.615,55118
5993,RNF150,330.9838202247191,188.8227272727273,377.73343750000004,57484
5994,LRRC20,119.71831460674157,207.00818181818184,106.799375,55222
5995,TAS2R30,0.7288764044943821,0.4145454545454546,0.28656249999999994,259293
5996,HACE1,206.17146067415732,123.19727272727272,191.490625,57531
5997,SPATS2,321.0704494382023,276.4809090909091,319.7325,65244
5998,NABP1,445.08831460674156,371.29545454545456,186.0321875,64859
5999,ERI3,1184.7987640449437,1135.3772727272726,1803.316875,79033
6000,SGCA,59.93539325842696,1569.7845454545457,82.48375,6442
6001,PIGF,505.2487640449438,408.0845454545455,511.5353125,5281
6002,RTEL1,154.35000000000002,150.51636363636362,101.9034375,51750
6003,RNF144A,281.21000000000004,90.59454545454545,223.636875,9781
6004,TEX29,8.073483146067415,7.564545454545455,6.0990625000000005,121793
6005,SLC25A26,608.6120224719101,613.7290909090909,672.2296875,115286
6006,PHIP,368.26550561797757,206.63636363636363,179.413125,55023
6007,HSPB6,8893.921235955057,24278.54090909091,1173.6809374999998,126393
6008,BX088651.1,6.582921348314606,4.631818181818182,8.8209375,-1
6009,CPNE6,1.1995505617977529,44.17090909090909,62.113437499999996,9362
6010,CD47,2185.0522471910112,2044.1200000000003,1318.6312500000001,961
6011,ZNF304,205.12348314606743,120.50363636363636,142.6903125,57343
6012,RP11-1035H13.3,19.94707865168539,20.357272727272726,39.0696875,-1
6013,KLHL41,16.33730337078652,158.7081818181818,8.489374999999999,10324
6014,AC132186.1,3.984494382022472,0.8445454545454546,1.0890625,-1
6015,ZSCAN5A,176.2676404494382,141.90181818181816,169.26,79149
6016,KLHL6,45.55820224719101,44.49999999999999,20.385312499999998,89857
6017,GLTSCR2,17406.393707865172,16167.123636363638,8007.868125000001,-1
6018,PHF2,573.0801123595506,525.59,351.9765625,5253
6019,NMB,727.6068539325842,206.70818181818183,258.3821875,4828
6020,CNTFR,1508.0100000000002,124.18818181818182,106.43031249999999,1271
6021,CHCHD3,1089.7334831460673,986.2272727272725,1561.9053125,54927
6022,RASSF5,276.7561797752809,542.3527272727273,127.23375,83593
6023,TG,11.749775280898874,30.785454545454545,96.5640625,7038
6024,CYP27B1,28.25674157303371,13.549090909090909,242.85312499999998,1594
6025,GMEB2,184.60955056179776,196.34545454545457,144.543125,26205
6026,IGBP1,1893.9087640449438,1717.6272727272726,1639.794375,3476
6027,KLHL20,355.10516853932586,275.8536363636364,242.40625,27252
6028,TM7SF3,1209.3355056179773,1259.5045454545455,2892.3065625,51768
6029,UBE2H,1394.7732584269663,1054.36,1259.1590625000001,7328
6030,GOLGA8Q,26.031797752808988,11.575454545454546,18.3153125,727909
6031,ZBTB18,1248.2158426966291,307.8454545454545,316.8053125,10472
6032,TMCC3,202.46955056179777,177.70000000000002,239.4128125,57458
6033,RD3,0.835056179775281,2.5336363636363632,0.58875,343035
6034,CENPM,52.14865168539326,79.71363636363638,41.3225,79019
6035,C2orf54,57.94359550561797,80.88818181818182,458.671875,-1
6036,SMARCE1,3101.292696629214,2783.593636363636,2367.0525,6605
6037,C9orf114,789.5894382022472,851.8290909090908,744.3059375,-1
6038,ZNF527,96.9205617977528,68.99545454545454,80.21968749999999,84503
6039,C1QA,4029.9637078651685,5049.9400000000005,1552.7337499999999,712
6040,FAM71F1,1.4240449438202247,0.8345454545454545,1.5940625000000002,84691
6041,MTG2,685.2176404494382,587.3963636363637,660.0396875,26164
6042,FAM163A,0.9032584269662921,1.7845454545454544,4.156562500000001,148753
6043,XKR7,0.6937078651685392,0.2890909090909091,0.6856249999999999,343702
6044,RPS10,45194.86426966292,48830.024545454544,27480.537812500002,6204
6045,SIGIRR,867.2821348314607,1147.540909090909,2145.4740625,59307
6046,ZRANB1,469.9684269662921,386.86909090909086,276.9671875,54764
6047,COL3A1,15107.124943820227,15749.508181818179,2390.854375,1281
6048,PLEKHG1,246.9714606741573,163.75727272727272,165.1953125,57480
6049,MS4A10,0.13123595505617977,0.1109090909090909,3.7084375,341116
6050,TMEM253,27.08921348314607,25.36636363636364,15.524375000000001,643382
6051,RNF41,901.8773033707865,648.1427272727274,685.9375,10193
6052,RHOU,1651.7519101123596,1270.9918181818184,520.7490625,58480
6053,CPZ,365.4769662921348,631.5063636363636,165.3640625,8532
6054,SNRNP48,176.0294382022472,112.38272727272728,129.1121875,154007
6055,ERCC6L2,437.36606741573036,332.88,379.426875,375748
6056,PIKFYVE,231.9008988764045,121.48909090909092,179.28375,200576
6057,TK1,187.07022471910113,185.4609090909091,359.6928125,7083
6058,PPM1K,291.05640449438204,235.97454545454545,434.67281249999996,152926
6059,MMP20,3.0500000000000007,0.4709090909090909,1.90375,9313
6060,CDK8,245.1562921348315,374.9890909090909,209.2478125,1024
6061,KDM1B,226.97157303370784,167.48181818181817,214.181875,221656
6062,ZNF560,1.624494382022472,2.5981818181818186,0.9012500000000001,147741
6063,PDK1,233.46382022471914,129.23999999999998,190.61531250000002,5163
6064,MTOR,551.8270786516853,421.00636363636363,588.9959375,2475
6065,TTC33,309.7584269662921,178.1563636363636,348.241875,23548
6066,FAM127A,2792.352247191011,3939.4645454545457,3216.5006249999997,-1
6067,PLEKHG7,5.353483146067416,14.12,16.2825,440107
6068,ENO4,22.188539325842697,6.060909090909092,28.6659375,387712
6069,SLC27A5,343.1684269662921,380.4463636363636,479.1775,10998
6070,MAN1A1,1226.8356179775283,836.5945454545454,1834.24125,4121
6071,MRPL3,1570.5158426966293,1402.1527272727274,1728.754375,11222
6072,BBS4,448.55348314606744,256.03,468.21,585
6073,MYO1F,192.2538202247191,185.56,83.75468749999999,4542
6074,APOA4,0.17134831460674158,0.6027272727272727,0.675,337
6075,B4GALNT4,127.04808988764046,119.30545454545455,17.74875,338707
6076,NUDT16,489.3695505617977,373.32727272727277,605.3996875,131870
6077,ZSCAN32,270.7286516853933,188.56272727272727,216.8484375,54925
6078,CCL8,244.94011235955054,88.46454545454544,142.06625000000003,6355
6079,RCVRN,10.352696629213483,9.587272727272726,0.9493750000000001,5957
6080,EFNB1,594.227191011236,1051.668181818182,831.3115625,1947
6081,ECHDC2,3211.8087640449435,2123.556363636364,3033.335625,55268
6082,CACNB3,367.6649438202247,457.58818181818185,243.40718750000002,784
6083,AMZ2,2109.1730337078648,1673.0081818181816,1737.3040624999999,51321
6084,PDCD5,2106.0049438202245,2369.64,1683.5193749999999,9141
6085,CRCP,558.3213483146067,519.6227272727273,528.3915625000001,27297
6086,AQP3,1222.3516853932585,13762.030909090909,12875.89375,360
6087,KANK3,216.25662921348314,124.75454545454544,227.1259375,256949
6088,CD79B,286.38651685393256,361.1363636363636,248.44437499999998,974
6089,CCDC83,2.114269662921348,0.6618181818181819,0.3421875,220047
6090,ZNF14,177.98539325842697,90.88818181818182,131.9128125,7561
6091,ALOXE3,12.478876404494383,8.52727272727273,2.8465625,59344
6092,LCN8,1.7059550561797754,1.0136363636363634,3.874375,138307
6093,CENPO,118.11314606741573,73.17181818181817,103.958125,79172
6094,CHP2,2.3244943820224724,217.86636363636364,21.361562499999998,63928
6095,ACSL3,1793.6050561797754,1033.1463636363635,1035.7653125,2181
6096,PLA2G4D,1.3614606741573034,16.112727272727277,1.8009374999999999,283748
6097,CCDC179,0.36573033707865166,0.2990909090909091,0.21281250000000002,100500938
6098,PRPSAP1,1527.3365168539326,876.6581818181818,1137.0690625000002,5635
6099,NCOA4,3471.6626966292133,2388.28,3624.2553125,8031
6100,SELE,224.77719101123594,351.5190909090909,205.02875,6401
6101,ESRP2,318.2465168539326,292.29,552.71375,80004
6102,ATF3,4353.420786516854,11956.680909090908,4433.054375,467
6103,SEH1L,530.9067415730337,490.8636363636364,460.7903125,81929
6104,BCAS1,179.04876404494382,1416.8018181818181,121.8628125,8537
6105,RPL21,57869.90404494382,49121.71727272728,32089.704062499997,6144
6106,LYPD6,251.4824719101124,93.46363636363635,60.680625000000006,130574
6107,CDH9,0.07831460674157303,0.46636363636363637,53.9646875,1007
6108,SUPT6H,933.623595505618,983.8363636363637,732.8765625000001,6830
6109,NNT,825.2369662921348,765.3609090909092,2327.070625,23530
6110,CLEC19A,0.3564044943820225,0.0,0.0,728276
6111,CIITA,261.9904494382023,170.8481818181818,185.99312500000002,4261
6112,MCRS1,878.1447191011234,944.2981818181817,1173.066875,10445
6113,BLNK,219.17393258426966,276.8981818181818,821.0174999999999,29760
6114,ATP5S,412.89707865168543,339.6972727272727,554.4484375,-1
6115,WHSC1L1,1001.895393258427,630.2027272727272,559.9840624999999,-1
6116,C17orf47,1.3421348314606742,0.6590909090909091,1.0715625,-9223372036854775808
6117,BRE,909.5953932584271,1108.7799999999997,1765.5778125,-1
6118,ARHGEF40,1116.8412359550562,478.07363636363647,466.71999999999997,55701
6119,PDCL,340.8958426966292,242.39272727272734,270.52593750000005,5082
6120,DDRGK1,1182.1586516853931,1310.1809090909092,1548.919375,65992
6121,GLI4,283.62337078651683,294.7872727272727,228.51093749999998,2738
6122,ARHGEF12,1038.7275280898875,784.0890909090908,1569.7912499999998,23365
6123,HAND1,0.6307865168539326,80.50454545454546,0.47968750000000004,9421
6124,MTFR2,18.42011235955056,22.95,11.08625,113115
6125,PASD1,0.1633707865168539,0.740909090909091,0.2271875,139135
6126,PSMA4,2772.71404494382,3031.6663636363637,2338.2365624999998,5685
6127,AGTR1,1137.487191011236,341.1927272727273,380.7546875,185
6128,CORO1B,1607.6334831460674,2168.6181818181817,1819.455625,57175
6129,CTD-2545M3.6,0.8658426966292133,1.4136363636363638,0.7115625,-1
6130,RINL,149.4394382022472,150.4081818181818,218.731875,126432
6131,SPP2,0.2738202247191011,0.3336363636363636,0.30781250000000004,6694
6132,ANO5,39.407528089887634,61.223636363636366,136.76906250000002,203859
6133,TMEM138,1212.562584269663,922.7318181818181,943.5725,51524
6134,ATG2B,253.24977528089883,130.71636363636364,206.4321875,55102
6135,TUBB6,3546.06988764045,5413.278181818182,1166.6028125,84617
6136,MT-ND1,295858.1716853932,242533.49000000002,446468.2159375,4535
6137,ERCC1,1740.8335955056177,1406.760909090909,1342.404375,2067
6138,CORIN,22.043370786516853,28.348181818181818,45.0478125,10699
6139,SRSF4,1692.635280898876,2051.3281818181817,1174.92625,6429
6140,EIF4E2,1171.2292134831462,1294.920909090909,1515.6728125,9470
6141,TNFRSF9,5.775056179775281,11.759090909090908,8.087499999999999,3604
6142,HTR1B,3.7810112359550563,25.26181818181818,11.0903125,3351
6143,AC021860.1,14.967415730337077,9.881818181818181,5.373125,-1
6144,NBEA,175.31494382022473,266.55,138.66125,26960
6145,LPAR5,51.59775280898876,92.49636363636364,23.2584375,57121
6146,SAC3D1,179.06168539325841,166.46545454545452,141.7975,29901
6147,MEI1,160.9034831460674,146.62181818181818,81.595,150365
6148,GALK2,488.79887640449437,409.41181818181826,794.691875,2585
6149,KAT6A,488.3147191011236,244.96090909090907,258.665625,7994
6150,KCTD15,303.84719101123596,673.4809090909091,352.080625,79047
6151,CREM,746.2438202247191,1363.7154545454546,1695.0190625,1390
6152,ANKDD1A,133.73247191011234,221.8390909090909,39.528125,348094
6153,C11orf83,166.35,181.4209090909091,292.9915625,-1
6154,ERO1L,467.43775280898876,643.0890909090909,425.22906250000005,-1
6155,NAT16,0.33213483146067413,0.0,1.6421875,375607
6156,ZMAT3,231.96943820224715,153.34636363636366,212.9603125,64393
6157,ZFP36L1,7836.010337078652,9265.698181818183,4949.7890625,677
6158,MBD3,834.5223595505619,1128.53,979.69375,53615
6159,HENMT1,266.75977528089885,150.32454545454544,97.9371875,113802
6160,ADAM10,919.3697752808989,840.4581818181819,1025.7965625,102
6161,CA7,0.7933707865168541,1.2618181818181817,1.126875,766
6162,MRPL24,2154.6088764044944,2333.6545454545458,2227.7084375,79590
6163,BBS12,108.91573033707866,36.83272727272727,209.3540625,166379
6164,C2orf43,277.7615730337079,237.9290909090909,383.72562500000004,-1
6165,RAB3A,77.8423595505618,105.02,239.3228125,5864
6166,GAN,61.41719101123596,58.01,14.791875,8139
6167,GPC3,3471.013370786517,433.5290909090909,3415.9690625000003,2719
6168,SLC4A1AP,417.8755056179775,355.40000000000003,411.84000000000003,22950
6169,ALB,2592.5257303370786,3.560909090909091,2664.0178125,213
6170,RP11-553A10.1,6.176741573033708,5.323636363636364,6.6781250000000005,-1
6171,BDKRB2,202.81033707865168,697.7809090909091,865.5596874999999,624
6172,AFF2,17.69640449438202,7.695454545454544,10.011875,2334
6173,SCEL,22.336067415730337,24.220909090909092,38.7075,8796
6174,SETDB2,214.89584269662916,123.57272727272726,186.3290625,83852
6175,POLG,808.9623595505617,739.9227272727275,564.798125,5428
6176,CACNG7,0.3306741573033708,0.7772727272727273,1.0284375,59284
6177,RP11-287D1.3,4.242247191011237,2.369090909090909,2.4565625,-1
6178,C2orf16,14.703595505617976,6.911818181818182,8.775625000000002,84226
6179,FAM46A,316.72258426966295,415.1099999999999,126.75062500000001,-1
6180,BLMH,600.3183146067416,632.2599999999999,625.858125,642
6181,ATG4C,235.94258426966294,148.62,225.34031249999998,84938
6182,ALKBH5,1446.6778651685393,1465.757272727273,1598.8725,54890
6183,CAPG,3619.345056179775,4681.231818181818,7667.7365625,822
6184,SLAMF6,65.05134831460673,59.82727272727273,33.6309375,114836
6185,ZNF142,240.58280898876404,172.1909090909091,188.23343749999998,7701
6186,NPY1R,4896.006292134832,53.99818181818182,973.1993749999999,4886
6187,MTERFD1,429.3351685393259,356.0554545454545,351.9175,-1
6188,ZC2HC1C,81.68539325842697,52.91272727272728,227.3721875,79696
6189,ATG9B,35.95966292134832,47.31545454545456,27.20125,285973
6190,HCAR3,108.55033707865168,160.83181818181816,13.822812500000001,8843
6191,DPM3,1775.0876404494381,2471.1509090909094,2846.7903125000003,54344
6192,TPGS1,61.12696629213483,114.09545454545456,184.931875,91978
6193,ICT1,734.878988764045,777.3254545454546,918.97875,-1
6194,RDH13,334.48101123595507,469.22999999999996,490.723125,112724
6195,CARS2,886.7316853932585,910.1663636363636,871.849375,79587
6196,BCMO1,5.5924719101123594,14.94090909090909,85.04750000000001,-1
6197,OR51E1,39.93011235955056,10.15,27.361562499999998,143503
6198,ZHX2,455.30089887640446,381.41727272727275,343.61875,22882
6199,RP4-583P15.15,26.750561797752813,39.28090909090909,70.435625,-1
6200,SKA2,635.9068539325842,775.4145454545454,724.3078125,348235
6201,RCL1,481.9439325842697,296.8363636363636,347.0584375,10171
6202,TM9SF3,2067.2821348314606,1514.471818181818,1657.12125,56889
6203,MYT1,3.0599999999999996,4.240000000000001,5.879999999999999,4661
6204,DPP3,464.18280898876395,592.9445454545455,650.154375,10072
6205,ARRDC4,476.6365168539325,410.30636363636364,674.51375,91947
6206,SIM1,26.453932584269666,0.7209090909090909,608.990625,6492
6207,OTOF,5.578426966292135,3.7627272727272727,0.9765625,9381
6208,AL358113.1,555.8348314606741,657.2436363636364,625.0450000000001,-1
6209,PIGL,369.0630337078652,221.82181818181817,262.76125,9487
6210,CELF3,1.8958426966292135,2.01,3.2753125,11189
6211,PSAPL1,0.5842696629213483,1.9336363636363636,0.126875,768239
6212,ZNF775,253.89966292134832,347.6827272727273,353.265625,285971
6213,EIF4EBP3,1402.2976404494382,822.6590909090908,1074.3134375000002,8637
6214,CDHR1,8.175280898876403,9.715454545454547,35.045625,92211
6215,ZBTB49,113.2967415730337,93.03818181818183,55.8184375,166793
6216,PEG3,393.1739325842696,75.03272727272727,131.59312500000001,5178
6217,OR6B2,0.28629213483146065,0.24454545454545454,0.11875,389090
6218,PCDHB3,74.97786516853932,20.241818181818186,75.1428125,56132
6219,TBX2,132.83662921348315,773.7645454545454,988.835625,6909
6220,RAD54L,28.925168539325846,37.46727272727273,17.9753125,8438
6221,CTD-2207O23.12,765.5739325842696,169.3381818181818,1061.0428125,-1
6222,FKSG62,20.338426966292133,2.6381818181818186,4.1190625,-1
6223,ANKLE1,9.153932584269661,7.924545454545455,2.55625,126549
6224,NFKBID,159.18550561797753,169.41090909090912,78.5284375,84807
6225,AMBP,39.15325842696629,3.102727272727272,393.66937499999995,259
6226,DSE,546.1766292134831,300.8409090909091,304.7415625,29940
6227,MORN5,9.426516853932583,147.04545454545453,109.4253125,254956
6228,FMNL2,608.4488764044944,279.53363636363633,392.19343749999996,114793
6229,TFCP2L1,282.30426966292134,48.14727272727273,2190.64875,29842
6230,SLC4A4,85.05955056179775,103.01545454545455,1521.3528125,8671
6231,CARD11,47.8561797752809,240.76727272727274,47.786249999999995,84433
6232,RAB28,418.4494382022471,306.6127272727272,368.67375,9364
6233,CAPZA1,1494.6848314606743,1396.72,964.1946875,829
6234,HLF,610.6451685393259,332.34272727272725,411.2775,3131
6235,HIST4H4,60.842696629213485,34.06545454545455,41.626875,-1
6236,GP6,6.7153932584269675,4.830909090909091,4.67875,51206
6237,FAM227B,165.9496629213483,148.38181818181818,302.58781250000004,196951
6238,SYT10,1.5015730337078654,2.6990909090909088,53.786874999999995,341359
6239,KLK14,235.78921348314609,13.533636363636361,1.545,43847
6240,MC1R,44.736292134831466,76.94727272727275,40.08312500000001,4157
6241,EPS8L1,538.5287640449438,720.9190909090909,1877.5909375,54869
6242,FXR2,610.4506741573033,698.7581818181818,683.669375,9513
6243,PPP2R2A,1152.277191011236,969.6290909090909,697.6521875,5520
6244,GEMIN7,470.1873033707865,498.340909090909,402.084375,79760
6245,ZNF324B,81.87415730337078,71.08454545454545,63.701875,388569
6246,PRB3,6.582359550561797,10.807272727272728,1.5259375,5544
6247,TBC1D26,2.626741573033708,1.6445454545454545,1.0787499999999999,353149
6248,C7orf13,92.87348314606739,37.391818181818174,107.455625,-9223372036854775808
6249,RALGAPA2,374.77179775280894,299.14909090909094,283.923125,57186
6250,CUZD1,18.6776404494382,8.405454545454546,11.405,50624
6251,SEPT9,2690.0035955056183,4989.93,2311.3415625,-1
6252,ZNF177,56.515617977528095,26.223636363636363,57.0446875,7730
6253,PPP4R1,844.7465168539326,1174.0472727272727,758.2521875,9989
6254,CUX1,951.5975280898875,1443.3736363636365,1735.248125,1523
6255,C14orf159,923.0883146067414,1402.9545454545453,1582.2621875,-1
6256,CGB2,0.5869662921348315,0.0,0.32906250000000004,114336
6257,MVP,1934.5446067415728,3033.870909090909,2898.8303124999998,9961
6258,ABCA10,405.5065168539326,98.77181818181818,21.7046875,10349
6259,PHRF1,300.11426966292134,378.34909090909093,257.6065625,57661
6260,C10orf62,0.5232584269662921,0.4818181818181817,6.8965625,414157
6261,FAHD1,453.10921348314616,541.4445454545454,1547.32125,81889
6262,LEUTX,0.0,0.0,0.0,342900
6263,THSD7B,52.030337078651684,11.203636363636365,46.78875,80731
6264,CCM2L,212.432808988764,93.78272727272726,264.50125,140706
6265,HSD3B1,2.495955056179775,6.376363636363636,0.5875,3283
6266,C19orf59,4.411685393258427,8.574545454545454,5.6453125,-1
6267,CLIP4,730.4083146067417,600.98,247.6696875,79745
6268,PSMC2,1672.3965168539328,1651.7872727272727,1611.8671875,5701
6269,ANKRD20A4,4.029662921348314,2.7645454545454546,2.9471875,728747
6270,NPPA,4.845505617977528,6.003636363636364,2.4153125,4878
6271,GOPC,493.7497752808988,317.60090909090906,301.4015625,57120
6272,TBRG1,596.4180898876406,489.39090909090913,502.8921875,84897
6273,MRPS26,902.0186516853933,1163.8327272727277,1548.13,64949
6274,MICALCL,44.44258426966292,36.27272727272727,6.794062500000001,84953
6275,NFE2L1,3847.035280898876,2765.4190909090908,5548.165625000001,4779
6276,OBP2B,243.90719101123597,0.78,0.6146875,29989
6277,YPEL2,374.7019101123595,188.12454545454545,314.6415625,388403
6278,WTAP,1842.5408988764043,1538.2554545454543,1341.7153125,9589
6279,TLR1,220.37842696629212,85.58454545454545,163.539375,7096
6280,DDX60,404.24617977528095,283.8654545454546,296.6375,55601
6281,HOXD13,3.0951685393258423,84.31,1.4206249999999998,3239
6282,KCNU1,1.7641573033707865,0.5490909090909091,0.0578125,157855
6283,MEF2D,582.5557303370786,865.2936363636362,470.054375,4209
