,Hugo_Symbol,breast,bladder,kidney,index
3258,RIC3,386.384382022472,160.15727272727273,218.4934375,10003
3259,HEMGN,0.8706741573033707,0.8072727272727271,2.2837500000000004,5000
3260,SP8,0.07438202247191011,0.2672727272727273,0.205625,11327
3261,ZHX1,736.9919101123595,605.0136363636365,537.3378125,13561
3262,MECP2,444.62505617977536,520.8854545454546,477.6628125,6869
3263,PGM5,733.6549438202247,7983.959090909091,624.3343749999999,8688
3264,CETN3,828.9458426966291,678.8754545454545,726.1890625000001,1995
3265,EPM2A,145.9143820224719,189.72181818181818,192.7978125,3616
3266,SSR3,3652.9614606741575,1858.6354545454544,2491.121875,11529
3267,ACOXL,3.3249438202247186,70.84181818181818,5.9515625,298
3268,NCOA2,442.7443820224719,277.8072727272728,399.51374999999996,7539
3269,PEX26,354.5105617977528,244.00818181818184,475.6596875,8646
3270,CLK1,2815.1941573033705,2136.3881818181817,1157.7350000000001,2215
3271,GRHL3,31.406741573033706,670.3945454545454,17.0278125,4735
3272,BRAF,374.721797752809,342.80454545454546,278.890625,1326
3273,SNURF,4.856966292134831,1.981818181818182,11.087499999999999,11229
3274,NUPL2,567.6371910112358,511.79636363636365,523.123125,8073
3275,MMP9,484.6673033707866,125.12272727272729,76.76656249999999,7101
3276,EME1,26.927865168539324,14.996363636363638,11.9828125,3543
3277,AAMP,2102.877078651685,2792.8245454545454,2480.2349999999997,160
3278,SSPN,719.9938202247191,371.4036363636364,191.241875,11526
3279,GRIP1,62.990224719101136,67.61818181818182,82.805625,4749
3280,ABCG5,1.3510112359550561,0.7045454545454546,6.680625000000001,204
3281,RMI2,87.97786516853934,156.42636363636365,156.89406250000002,10155
3282,ERH,2815.915393258427,2512.864545454546,2856.9053125,3660
3283,TFR2,11.321123595505616,17.27909090909091,6.2921875,12131
3284,NSMF,619.3219101123594,613.2072727272727,902.2928125000001,7998
3285,STAM2,408.75977528089885,298.83727272727276,419.60531249999997,11574
3286,ENAM,3.722134831460674,1.4200000000000002,286.2684375,3558
3287,IWS1,686.0865168539326,674.5954545454545,577.61875,5719
3288,ADCY3,1370.2357303370786,924.9036363636362,486.9975,370
3289,HBP1,2262.8911235955056,1182.7736363636363,1271.0003124999998,4947
3290,GNB5,452.5880898876404,692.2718181818182,1036.2290625,4583
3291,DUT,1905.094943820225,1695.0009090909093,1514.0946875,3304
3292,MRM1,89.61865168539326,107.0490909090909,118.3584375,7199
3293,SYTL1,321.757415730337,617.7463636363636,76.26718749999999,11796
3294,CNOT6,293.4228089887641,233.22272727272727,250.565625,2299
3295,WDR75,563.5037078651685,474.43454545454546,327.501875,13309
3296,SIRPD,2.3515730337078646,1.8090909090909089,1.8096875,11067
3297,ZNF44,306.6466292134831,224.91454545454545,694.11875,13936
3298,PIGM,170.82786516853932,115.22545454545455,150.339375,8771
3299,ARPC4,4198.6440449438205,4742.486363636363,4542.273125,870
3300,RAPH1,355.3334831460674,186.14272727272726,211.2678125,9691
3301,SDC3,1230.4213483146068,1208.91,427.4709375,10798
3302,SRGN,3044.571685393259,4127.399090909092,3217.6084375,11478
3303,RRP15,253.2576404494382,213.7527272727273,168.44187499999998,10332
3304,RAB3B,15.352921348314608,5.155454545454546,27.979375,9622
3305,NKTR,796.7948314606742,368.06,263.15093750000005,7775
3306,LEMD1,34.23786516853933,4.795454545454546,19.8953125,6359
3307,XPO7,806.2408988764043,508.9799999999999,751.3875,13383
3308,GMPPA,742.7467415730338,703.8727272727273,677.4240625,4560
3309,NRG3,15.918314606741573,1.679090909090909,19.48125,7964
3310,RGS13,18.642022471910114,44.149090909090916,3.4800000000000004,9926
3311,FANCM,92.83494382022471,55.6090909090909,46.8275,3890
3312,OTUD5,975.4540449438202,1069.2327272727273,971.6396875,8230
3313,KPRP,0.334494382022472,3.9472727272727273,0.200625,6157
3314,OCRL,410.17056179775284,512.2263636363637,299.236875,8115
3315,LHX9,4.0237078651685385,1.009090909090909,4.3996875,6395
3316,GPR25,2.1996629213483145,3.8936363636363636,0.8434375,4685
3317,PLEK2,80.69067415730338,181.53181818181818,374.80562499999996,8896
3318,OAS3,380.05471910112357,302.0172727272727,195.356875,8102
3319,BAG5,636.5048314606742,433.30636363636364,522.025625,1143
3320,EAF2,146.30404494382023,152.12636363636364,370.6903125,3370
3321,WDR5,480.02393258426963,414.5109090909091,389.4096875,13304
3322,ITLN1,5.886404494382022,33.27545454545455,208.81593750000002,5706
3323,SRPRB,1054.8106741573035,780.7490909090909,1037.7350000000001,11491
3324,PARP4,657.2111235955057,611.4954545454545,779.086875,8408
3325,SNX25,228.9102247191011,197.63272727272727,290.46406249999995,11249
3326,DSC3,393.1287640449438,272.25363636363636,1.5753125,3255
3327,BTG3,783.430449438202,834.949090909091,943.6115625,1379
3328,MYO5C,449.95988764044944,146.77363636363637,230.77125,7406
3329,ATF7,825.2188764044944,488.6045454545454,444.60125,975
3330,PTH,0.19404494382022475,0.5281818181818182,0.233125,9309
3331,ANK2,679.821011235955,450.23454545454547,3045.6953125,617
3332,SEC62,2804.2617977528084,2051.4,3039.15625,10822
3333,SLIRP,3312.3319101123593,3727.283636363636,3643.31375,11114
3334,DHX32,568.5228089887642,366.87454545454545,408.5171875,3029
3335,REG4,1.6905617977528091,16.237272727272728,3.8090625000000005,9836
3336,MAFA,1.0276404494382023,2.4063636363636363,8.533750000000001,6690
3337,E2F7,6.671573033707865,13.163636363636362,3.3959374999999996,3354
3338,ATG12,840.4512359550562,618.3781818181818,428.4878125,977
3339,FEM1A,229.5495505617977,309.70272727272726,180.055,3973
3340,HTRA2,767.8024719101122,668.0663636363636,780.756875,5215
3341,KCNH1,5.273820224719101,1.43,4.053125,5912
3342,EVPL,91.51382022471911,472.30909090909097,399.82375,3729
3343,KDM4A,540.6556179775281,392.33909090909094,388.4715625,5970
3344,UQCC1,669.6959550561799,516.0845454545455,858.6196875,13066
3345,RSRC1,674.4177528089889,492.40090909090907,555.2634375,10388
3346,TEX19,1.3368539325842699,0.44,0.786875,12084
3347,EIF1,28983.615617977528,31427.567272727272,23822.5371875,3470
3348,DGAT1,1340.5388764044942,972.7363636363636,918.328125,2982
3349,TERF1,555.7024719101123,553.18,570.9328125,12073
3350,OMP,0.8116853932584269,2.4736363636363636,4.8740625,8153
3351,GET4,574.6576404494383,728.6099999999999,965.05375,4437
3352,LYAR,339.741797752809,415.67454545454547,163.3415625,6612
3353,PTBP2,355.51280898876405,392.3172727272727,231.95374999999999,9293
3354,PCGF2,748.7814606741573,737.6490909090909,1281.836875,8498
3355,STK40,870.2189887640449,1155.141818181818,721.6171875,11619
3356,RTF1,658.6538202247191,607.5990909090908,441.7390625,10427
3357,CBX6,564.800786516854,891.6854545454545,684.130625,1646
3358,XRCC6,5232.928764044944,5406.6390909090915,4626.301875,13393
3359,NTNG1,20.23337078651685,131.13272727272727,157.3625,8017
3360,CIR1,984.0426966292133,770.4345454545455,678.3203125,2102
3361,DCTN2,4255.1504494382025,4592.100909090908,4294.957812500001,2891
3362,SNTG2,60.94955056179776,22.21272727272727,9.993437499999999,11228
3363,CABP2,0.0,0.0,0.255625,1445
3364,SUMO1,2740.9528089887635,2353.2009090909096,3186.091875,11686
3365,MPRIP,2696.8451685393256,3505.698181818181,2206.73875,7181
3366,APOA5,0.6675280898876405,0.5954545454545455,0.5340625,747
3367,MYO1B,1068.8252808988764,474.340909090909,1044.4934375,7396
3368,FAT1,2809.2407865168543,1611.1900000000003,2571.6875,3897
3369,IL23R,1.0437078651685394,1.1363636363636365,0.9203125,5484
3370,IL2,4.310112359550561,3.963636363636364,1.2396875,5481
3371,SFTPD,42.01797752808988,20.931818181818183,64.60875,10931
3372,TF,7570.043033707863,41.18272727272728,37.7725,12089
3373,NR4A1,5962.711910112359,24939.228181818176,11814.3634375,7947
3374,RBM15,95.15955056179774,78.04272727272728,73.664375,9753
3375,PTH1R,276.35910112359556,179.78363636363636,7725.8359375,9310
3376,TCTA,833.5266292134831,581.4445454545455,1714.1884375000002,12023
3377,FOXP4,684.0285393258426,416.02727272727276,447.20218750000004,4156
3378,LCE1E,0.24820224719101122,8.464545454545455,0.41031249999999997,6322
3379,NOV,485.3370786516854,93.82090909090908,471.825625,7872
3380,ZNF7,482.94674157303365,340.9581818181818,267.0240625,13941
3381,TAF9B,554.7969662921348,475.6109090909091,496.6975,11894
3382,CREB5,272.8950561797753,369.0645454545454,198.89875,2556
3383,ASCC1,597.8961797752809,501.2699999999999,627.7715625,894
3384,NBL1,4273.981910112359,6855.861818181817,2454.593125,7510
3385,ETV2,23.95629213483146,39.50727272727273,35.5478125,3713
3386,ZFP41,119.73157303370787,89.00454545454545,131.6690625,13539
3387,RAP1A,1925.32595505618,3437.6863636363637,1870.1390625,9686
3388,HAUS6,175.11853932584268,108.03090909090908,82.0053125,4930
3389,SERP2,162.7932584269663,130.39545454545453,245.88125,10885
3390,PDIA4,1545.1029213483146,1381.7145454545455,1702.1590625,8569
3391,ZNF57,107.39842696629212,91.36272727272727,107.151875,13939
3392,CAPZB,4893.349101123596,6964.1727272727285,4287.124062499999,1555
3393,SIX4,57.46651685393259,22.323636363636364,62.954375,11074
3394,CD1C,114.30808988764045,93.4118181818182,60.6190625,1779
3395,AGAP2,50.13044943820224,45.75636363636363,12.83625,428
3396,CEP72,67.7914606741573,51.597272727272724,45.1084375,1975
3397,CAV2,4127.45202247191,1799.061818181818,782.3484374999999,1607
3398,CCR9,1.2091011235955058,1.2854545454545454,11.901250000000001,1761
3399,SNX27,300.61988764044946,358.99,390.51125,11250
3400,ECE1,3087.964157303371,1370.6672727272728,1172.6071874999998,3377
3401,NPC1,724.82202247191,521.9809090909092,508.51093749999995,7896
3402,EVI2B,346.94393258426965,297.18454545454546,163.14749999999998,3726
3403,BRCA1,107.89449438202246,72.68636363636364,41.966562499999995,1329
3404,VPS35,1424.537415730337,1328.1390909090908,1126.313125,13236
3405,CEBPG,516.7937078651686,461.48818181818183,290.96968749999996,1926
3406,RAB35,758.890786516854,835.4599999999999,674.6259375,9618
3407,ZIK1,112.34955056179776,73.97363636363637,79.4321875,13568
3408,MYO7A,107.73505617977528,56.305454545454545,99.16749999999999,7408
3409,DNPEP,1658.0095505617978,1851.1381818181815,1438.2009374999998,3146
3410,HMGA2,2.7433707865168544,4.810909090909091,12.579374999999999,5090
3411,ACKR2,155.76438202247192,39.85090909090909,68.578125,270
3412,ITIH4,98.54988764044944,102.4090909090909,60.564687500000005,5703
3413,ABL2,165.66415730337079,117.76727272727273,106.83625,220
3414,WNT6,42.34348314606742,18.766363636363636,12.496875,13349
3415,PLS1,117.05393258426967,149.15545454545455,739.155625,8934
3416,EVA1A,122.66921348314607,21.255454545454544,937.3328124999999,3720
3417,GRIK5,42.08056179775281,104.15272727272728,322.32062499999995,4747
3418,DNHD1,116.58685393258426,94.42727272727274,50.876875,3118
3419,PLCD4,126.3758426966292,260.2209090909091,163.8275,8879
3420,KIF15,25.342134831460676,27.475454545454546,9.38125,6020
3421,SSBP3,1485.8355056179773,1574.819090909091,1349.7175000000002,11517
3422,ANK1,52.36696629213484,39.78636363636363,40.106249999999996,616
3423,DOK1,361.4877528089887,217.1681818181818,159.2809375,3165
3424,CDC5L,381.0261797752808,320.1263636363637,266.7171875,1847
3425,BBS1,731.8631460674156,493.1827272727273,1146.471875,1174
3426,COMT,2829.788202247191,3672.482727272727,3625.4068749999997,2400
3427,PGAM1,3494.519775280899,6429.279999999999,6407.349375,8666
3428,S1PR3,344.8608988764045,456.2763636363637,707.1678125000001,10515
3429,TIAM2,182.7807865168539,205.4327272727273,105.5975,12194
3430,SOX6,50.81662921348315,21.615454545454547,315.49625000000003,11307
3431,SHC1,2463.1498876404494,2158.0063636363643,1428.613125,10983
3432,BTBD6,1320.2106741573032,982.7618181818183,830.1625,1372
3433,MEMO1,499.69022471910114,636.1463636363636,423.383125,6913
3434,MAPK3,2918.565168539326,1971.0627272727272,2137.5490625,6739
3435,STK25,2258.35393258427,2128.320909090909,2368.678125,11610
3436,POMT2,302.8433707865168,173.88272727272727,258.03718749999996,9013
3437,RARG,776.6777528089889,1084.3245454545456,291.5609375,9695
3438,YIPF4,828.183820224719,637.9872727272726,739.1209375,13415
3439,WIZ,484.61146067415723,590.3372727272728,403.9196875,13332
3440,GRIK1,25.03325842696629,3.3963636363636365,1.4434375,4743
3441,RBM19,348.0640449438202,306.1772727272727,257.4496875,9754
3442,TMED3,1850.1573033707866,2117.2054545454553,1538.0971875,12384
3443,PCGF1,448.09235955056175,321.3836363636364,323.225,8497
3444,IFI27,11308.81449438202,8244.689090909089,7686.054375,5381
3445,IER2,3173.6302247191015,4835.461818181818,3970.1584375,5346
3446,ILKAP,613.5713483146068,719.6681818181818,529.6165625,5517
3447,SNX15,582.563820224719,501.08727272727265,656.7975,11239
3448,MZT2A,1460.0719101123595,2110.985454545454,1523.153125,7442
3449,MED17,770.2080898876405,593.0409090909092,474.4659375,6879
3450,NCLN,660.2241573033708,762.669090909091,639.8765625000001,7537
3451,GRWD1,427.69786516853935,521.73,471.2453125,4781
3452,TMED2,4275.9270786516845,2970.895454545454,3104.9571875,12383
3453,CKAP5,720.0637078651686,557.8472727272728,433.26031250000005,2125
3454,CLIC6,766.845617977528,342.92,255.9271875,2211
3455,ZP3,241.56,179.57818181818183,173.3446875,13975
3456,CPEB1,100.46404494382021,193.65,46.23625,2508
3457,MTUS2,9.622247191011235,58.35,6.0321875,7308
3458,MZT1,230.60483146067415,218.8481818181818,245.64,7441
3459,PGAP3,600.8532584269662,555.4672727272728,735.6396875,8670
3460,GPR83,4.567078651685393,1.4636363636363638,4.215937500000001,4697
3461,KRT81,429.26910112359553,16.22636363636364,2.218125,6230
3462,LYPD4,0.8759550561797753,0.4981818181818182,0.28593750000000007,6621
3463,TCEA1,1696.8283146067415,1537.5963636363638,1350.0240625000001,11992
3464,TCF25,2562.022808988764,3099.3272727272724,2204.7584374999997,12001
3465,TPPP,174.83797752808988,354.1809090909091,129.7015625,12583
3466,ABCG8,1.4942696629213483,0.2772727272727273,11.3428125,205
3467,BDNF,13.410898876404497,57.79818181818182,12.5546875,1211
3468,DDX53,0.2907865168539326,0.3790909090909091,0.0975,2940
3469,BAX,1279.3088764044944,2388.2581818181816,1721.43125,1166
3470,MMP8,3.9143820224719095,1.030909090909091,1.1596875,7100
3471,LGI1,11.369550561797753,19.10545454545455,1.7415625,6378
3472,MYH14,786.2196629213483,671.4463636363636,811.2103125,7368
3473,DTL,37.708089887640455,24.675454545454542,13.985625,3271
3474,GSTM2,3422.35011235955,2219.4927272727273,1738.6434375,4805
3475,PIAS4,371.7193258426966,387.4027272727273,304.6684375,8756
3476,TCF24,1.4996629213483148,1.5090909090909093,10.557500000000001,12000
3477,RFC1,794.6730337078652,474.2354545454545,624.5634375,9881
3478,MYO1A,3.8210112359550568,5.010909090909092,2.7634375,7395
3479,OSCAR,46.77224719101123,44.99727272727273,22.286250000000003,8208
3480,HRH3,1.050112359550562,6.634545454545454,0.26468749999999996,5166
3481,FIG4,361.33202247191014,292.43363636363637,309.1625,4039
3482,HMGB3,544.4630337078652,511.3418181818182,703.07125,5093
3483,ATG9A,824.4765168539325,752.9927272727273,758.2625,986
3484,PTCRA,3.3860674157303374,2.5309090909090908,1.7809375,9300
3485,ELN,1990.3515730337076,2496.721818181818,649.9156250000001,3506
3486,PSD3,181.03629213483146,106.70727272727272,73.1440625,9253
3487,VAMP7,402.19280898876406,295.29090909090917,479.68656250000004,13132
3488,SBP1,0.18370786516853935,0.0,0.3078125,10694
3489,QPCT,193.28078651685394,387.91727272727275,475.48,9576
3490,SYT13,57.76067415730337,2.342727272727273,557.1018750000001,11785
3491,PHC2,1933.8926966292133,2334.8818181818187,2655.3096875,8706
3492,GON4L,529.159213483146,375.4390909090909,280.133125,4616
3493,DNA2,35.250786516853935,30.319090909090907,17.5821875,3111
3494,SULF2,2044.9764044943815,1074.6763636363637,1201.7068749999999,11683
3495,ALDOC,2478.2850561797754,700.3199999999999,848.1334375,535
3496,LOXL1,1186.7622471910113,1752.4590909090912,866.499375,6477
3497,EP300,532.5532584269663,369.62818181818176,409.405,3590
3498,WDR34,692.2269662921348,682.7327272727272,1632.3684374999998,13298
3499,MX2,403.49752808988757,459.8236363636363,201.556875,7339
3500,TMTC4,230.7124719101124,206.70636363636365,314.321875,12446
3501,DDX18,1090.836179775281,798.81,783.8934375,2920
3502,M1AP,60.62157303370786,10.851818181818182,52.8859375,6639
3503,CD22,92.8632584269663,114.8190909090909,52.2665625,1785
3504,PHF11,1162.425056179775,885.491818181818,777.385,8710
3505,DCD,9547.828764044945,0.5045454545454546,1.083125,2870
3506,VTI1A,274.0624719101123,215.57818181818183,318.51406249999997,13259
3507,CEBPE,1.1885393258426964,1.7027272727272729,1.3596875000000002,1925
3508,KCTD7,235.42550561797756,217.8209090909091,178.2303125,5959
3509,KIF3C,158.0926966292135,93.53272727272729,85.49375,6035
3510,CYB5B,1999.9196629213484,2130.6554545454546,2474.0784375000003,2774
3511,ADTRP,143.14359550561795,181.3018181818182,411.11687500000005,404
3512,CRIP2,4872.0006741573025,6263.510909090909,6179.2734375,2569
3513,VAMP2,2616.6573033707864,1705.2827272727272,2695.4528125,13128
3514,RUFY1,1017.063820224719,851.2545454545453,939.1687499999999,10443
3515,KIT,2144.055393258427,300.1881818181818,616.0662500000001,6057
3516,FOSB,9002.412921348314,26575.12909090909,10244.088125,4117
3517,TREX2,8.255280898876405,11.105454545454545,15.1678125,12638
3518,PIGH,605.0174157303371,440.08,1133.19625,8769
3519,LPAR2,228.37764044943822,231.5909090909091,188.4121875,6482
3520,GALR2,0.8802247191011237,4.694545454545454,1.6853125000000002,4298
3521,KCNK4,1.883932584269663,1.7363636363636366,1.29,5926
3522,TEKT2,28.09516853932585,6.160909090909092,72.0084375,12056
3523,TRPA1,38.89865168539326,157.85636363636365,39.4290625,12706
3524,STX1A,101.36426966292133,162.8127272727273,63.734375,11656
3525,DCPS,329.947191011236,494.030909090909,694.2718749999999,2885
3526,LEPR,721.7993258426966,229.8590909090909,302.8290625,6363
3527,MYO16,20.712247191011233,3.1500000000000004,8.7178125,7393
3528,APBB3,430.214606741573,294.2490909090909,265.5796875,717
3529,AP1G2,1234.3257303370788,1268.567272727273,690.8331249999999,683
3530,EMC2,1263.8189887640447,1020.1881818181818,1126.3878124999999,3537
3531,SPI1,415.83876404494384,408.72,206.28625000000002,11384
3532,IFI6,4073.3100000000004,4646.994545454545,2740.6375,5383
3533,UNC50,1094.3355056179776,835.0009090909091,1125.2771874999999,13051
3534,RAB5B,2100.775168539326,1872.6545454545455,2047.05875,9630
3535,KIF17,81.55629213483145,44.51818181818182,96.195625,6021
3536,MLC1,11.883595505617976,7.246363636363636,3.6206250000000004,7063
3537,ISL2,1.7795505617977527,5.462727272727273,0.9128125,5662
3538,STIM2,444.5947191011236,340.78090909090906,359.34906249999995,11602
3539,HEG1,820.9289887640449,343.6463636363637,826.3946875,4987
3540,BLK,20.29516853932584,51.532727272727286,16.87875,1273
3541,PARL,1444.1825842696628,1565.659090909091,1265.4881249999999,8402
3542,GSTM1,1312.0204494382021,7692.07818181818,791.809375,4804
3543,ELK4,264.9858426966292,227.21818181818182,207.27687500000002,3497
3544,LRP6,376.6304494382023,143.42454545454544,290.298125,6536
3545,HYLS1,103.48921348314606,80.53818181818181,73.56,5272
3546,CCL23,88.02370786516853,110.16181818181818,77.92500000000001,1716
3547,BUB1B,35.86235955056179,39.27363636363637,19.6034375,1386
3548,TDGF1,16.810112359550562,7.470909090909092,1271.9646874999999,12026
3549,FIS1,4355.534719101123,4574.319090909091,6528.053437500001,4047
3550,GRK4,97.23696629213484,86.52909090909091,82.44468749999999,4751
3551,PAX1,3.758651685393258,0.6063636363636363,0.2234375,8418
3552,AQP5,555.4566292134831,27.735454545454544,71.33875,773
3553,MFSD8,232.588202247191,150.7881818181818,171.19718749999998,6963
3554,ARF5,3675.5528089887644,4272.193636363636,4209.12625,795
3555,KDM4B,531.801797752809,288.8554545454545,236.2028125,5971
3556,SRSF1,2654.5669662921346,2451.3181818181815,2185.5150000000003,11501
3557,FOXN4,2.223483146067416,3.5572727272727276,4.1831249999999995,4148
3558,GPC2,37.256966292134834,28.282727272727268,7.585625,4657
3559,SNX22,53.001011235955055,24.425454545454542,25.033437499999998,11247
3560,RRAGA,2313.6191011235956,2285.4772727272725,2295.464375,10319
3561,CLCN6,240.4267415730337,144.4018181818182,169.7390625,2180
3562,SIX1,287.7889887640449,37.93727272727273,10.217187500000001,11071
3563,RMI1,122.65449438202249,81.26818181818182,116.86875,10154
3564,LEMD2,858.4939325842696,810.9118181818183,710.9709375,6360
3565,NEK9,1136.3368539325843,906.5372727272727,759.2112500000001,7650
3566,IPMK,106.78314606741574,66.48545454545454,66.345,5599
3567,NCAN,1.8230337078651686,0.5954545454545453,0.4075,7521
3568,TEKT5,7.136179775280899,25.00272727272727,1.3584375,12059
3569,RAG2,1.5096629213483148,1.2454545454545454,6.2484375000000005,9668
3570,S1PR4,44.335056179775286,85.29181818181817,41.395312499999996,10516
3571,MANEA,218.1778651685393,132.9527272727273,282.83281250000005,6723
3572,MTL5,167.35426966292133,22.860909090909093,183.79,7279
3573,CLP1,276.2739325842697,221.5272727272727,204.30343749999997,2232
3574,BCOR,332.1201123595506,391.22999999999996,401.31437500000004,1205
3575,PPM1L,146.3173033707865,360.40999999999997,172.0196875,9096
3576,TOR1A,744.1637078651685,647.9499999999999,651.750625,12533
3577,SYCE2,20.99685393258427,15.726363636363637,9.230625,11721
3578,EDC4,757.528202247191,900.0963636363638,575.3171874999999,3399
3579,MBTD1,284.92337078651684,150.79999999999998,132.37375,6804
3580,NREP,764.3411235955057,565.4018181818182,1324.2553125,7960
3581,RCN1,2557.2799999999997,2304.0599999999995,1260.2378125,9802
3582,CCL5,818.1674157303372,924.7827272727274,342.280625,1724
3583,RHEB,2501.353820224719,3201.652727272727,2515.4993750000003,9958
3584,AMPD1,39.11831460674157,2.903636363636364,4.4021875,580
3585,RAB3D,345.5170786516854,276.9581818181818,218.10656249999997,9624
3586,BASP1,394.5261797752808,1375.8400000000001,282.5965625,1161
3587,TMX1,643.461011235955,518.3490909090908,650.2403125000001,12449
3588,LOXL2,638.1167415730337,272.2418181818182,235.1540625,6478
3589,NEK11,232.1503370786517,100.33090909090907,227.703125,7643
3590,ALG12,365.61539325842693,367.6627272727273,518.9709375,540
3591,IFNE,4.543820224719101,23.560000000000002,4.70875,5401
3592,SF3A3,1410.90404494382,1119.1599999999999,1073.0996875,10908
3593,PINK1,1682.312584269663,1623.6609090909092,3051.5618750000003,8794
3594,MEN1,467.30831460674153,366.51181818181817,465.4090625,6914
3595,VAMP5,1832.145393258427,2723.739090909091,2012.8031250000001,13131
3596,ZNF70,57.118764044943816,28.930909090909093,31.2521875,13942
3597,CAPS2,171.00078651685396,74.86454545454545,138.9465625,1553
3598,OAS1,811.5893258426966,1036.2518181818182,553.618125,8100
3599,TPX2,80.54617977528089,83.86363636363636,28.792812500000004,12597
3600,TSKS,11.448651685393259,23.280000000000005,2.4996875000000003,12748
3601,ERBB4,284.8586516853933,5.446363636363636,259.3190625,3633
3602,TXNL1,1688.1529213483145,1571.8654545454547,1540.356875,12855
3603,CCNE2,37.80224719101124,25.148181818181822,10.5,1738
3604,ADH7,3.3106741573033704,30.161818181818184,0.37593750000000004,384
3605,RNF13,1831.438651685393,1117.4281818181819,1751.5865625000001,10199
3606,KCNV2,0.97438202247191,0.67,0.6924999999999999,5946
3607,PAK2,806.5202247191012,595.460909090909,710.8684375,8346
3608,BUD31,1940.0934831460675,1978.636363636364,2183.3071874999996,1389
3609,RAB25,1068.0175280898877,1361.1618181818183,2756.8728125,9610
3610,AP1B1,1032.8249438202247,1317.7700000000002,1181.474375,681
3611,COX8A,7010.871797752809,11518.493636363635,22132.0340625,2453
3612,NFYB,938.0889887640451,776.5590909090909,661.083125,7718
3613,RPN1,3570.5457303370786,2952.529090909091,4187.440624999999,10304
3614,COX10,242.9516853932585,250.86545454545455,335.83281250000005,2436
3615,VLDLR,633.3231460674157,470.67181818181814,440.606875,13206
3616,HTRA3,1268.9273033707864,1783.8836363636365,113.08937499999999,5216
3617,PAK3,88.89808988764044,8.628181818181819,15.194375,8347
3618,SAE1,1350.7829213483146,2305.9245454545458,983.9746875000001,10650
3619,SMG5,789.3969662921348,802.4863636363635,963.7309375,11158
3620,CBX5,495.861797752809,231.1090909090909,645.9228125,1645
3621,STX16,858.2035955056183,650.7527272727274,475.84499999999997,11652
3622,ATAD2,171.1723595505618,126.97272727272728,49.3334375,964
3623,NR2F6,454.4003370786517,652.3854545454546,610.3384374999999,7945
3624,CENPV,595.6331460674157,476.13727272727266,518.1521875,1964
3625,TRAM1,3603.4050561797753,1886.2490909090907,3987.0478125,12623
3626,LCK,129.76370786516853,153.48818181818183,152.98125000000002,6334
3627,CAMKV,2.949662921348315,0.7890909090909091,1.673125,1528
3628,SSU72,3004.853146067416,2738.798181818182,2974.6637499999997,11536
3629,RSAD2,219.91314606741574,98.39454545454545,123.3003125,10374
3630,GRIA1,40.62404494382022,4.499090909090909,3.8468750000000003,4737
3631,NAF1,268.3637078651685,223.03727272727272,185.85625,7473
3632,UPK1B,4.479325842696629,1830.2918181818181,386.605625,13060
3633,MYH11,9383.492134831462,141886.17636363636,3529.95625,7366
3634,FHIT,318.1601123595506,232.0936363636364,672.326875,4023
3635,ERAL1,855.3052808988764,786.6709090909092,1052.09625,3628
3636,PDE4A,236.70528089887637,166.16272727272727,204.52937500000002,8554
3637,ACOT6,4.06943820224719,1.221818181818182,22.6759375,292
3638,MAGI1,617.9680898876405,233.60727272727271,461.3878125,6703
3639,REST,280.6101123595506,201.59909090909093,295.215625,9857
3640,OLFM4,1028.0088764044945,26161.632727272736,129.58125,8146
3641,MT1H,10.148539325842696,12.056363636363637,17815.7040625,7248
3642,NAB1,837.1899999999998,570.9963636363636,495.5878125,7458
3643,ABCB8,320.81662921348317,329.0072727272727,561.9881250000001,186
3644,TAF8,347.8614606741573,254.03272727272727,337.8453125,11892
3645,SYTL5,78.31224719101124,27.282727272727275,37.8990625,11800
3646,ZMYM5,253.92943820224724,227.16636363636368,171.60875,13589
3647,CNIH2,24.22359550561798,24.530909090909095,6.343125,2279
3648,ITIH1,4.069101123595506,5.175454545454546,3.445625,5700
3649,TYK2,1497.4983146067416,1391.3272727272729,1232.834375,12863
3650,IL17F,0.08247191011235955,1.229090909090909,0.8121875000000001,5471
3651,SAT2,2219.3055056179774,2047.7845454545452,5134.8221875,10687
3652,KIF12,294.58033707865167,8.792727272727273,2682.248125,6018
3653,IL9R,3.1753932584269666,26.243636363636366,2.0065625000000002,5511
3654,GPC4,421.444606741573,406.3009090909091,1498.8096875,4659
3655,CEP97,78.83797752808988,51.45727272727272,62.9934375,1981
3656,WNT3A,2.4635955056179775,5.336363636363637,3.09625,13345
3657,CDCA2,19.53685393258427,15.23090909090909,31.5121875,1851
3658,CLN5,506.68573033707867,379.1109090909091,1047.1106249999998,2228
3659,TPGS2,1635.9937078651685,1536.4981818181818,1699.6756249999999,12564
3660,ATG3,1039.0034831460673,955.4545454545453,1068.5162500000001,979
3661,MYL3,328.0803370786517,59.49545454545455,1011.8206250000001,7380
3662,RARA,1101.4261797752808,866.8454545454545,672.3321874999999,9693
3663,TNNC1,153.34247191011238,239.61636363636364,579.170625,12477
3664,LMNB1,208.14808988764045,224.8109090909091,112.8559375,6456
3665,DPF1,7.406966292134832,8.526363636363635,2.3309375,3184
3666,DYRK2,231.06033707865168,277.51181818181817,147.1,3337
3667,STRA8,1.438426966292135,0.5690909090909091,3.8246875,11636
3668,IRF9,1776.235842696629,1925.9063636363637,1570.048125,5636
