,breast,bladder,kidney
1381,2371.446179775281,1019.8736363636364,1217.456875
1382,1.0,1.0,1.0
1383,0.3678651685393259,1.009090909090909,0.093125
1384,285.4350561797753,182.6136363636364,202.83375
1385,1.0,1.0,1.0
1386,1.0,1.0,1.0
1387,71.82988764044944,56.22727272727273,27.1959375
1388,0.6241573033707865,0.45,0.6065625
1389,1696.972808988764,1276.9118181818185,1310.308125
1390,1.0,1.0,1.0
1391,181.01797752808992,94.08727272727272,270.615
1392,2371.6916853932585,1560.5954545454545,3254.8446875
1393,1.0,1.0,1.0
1394,172.5770786516854,111.51,135.959375
1395,926.706404494382,658.6563636363637,684.1765625
1396,1.0,1.0,1.0
1397,342.7621348314606,236.4690909090909,186.78531250000003
1398,1019.9685393258427,730.588181818182,504.728125
1399,1118.7385393258426,979.736363636364,1159.41125
1400,776.6383146067418,665.0945454545455,491.3990625
1401,1.0,1.0,1.0
1402,1.0,1.0,1.0
1403,963.0962921348314,877.0309090909091,636.940625
1404,1.0,1.0,1.0
1405,414.69696629213485,1730.5590909090906,963.3165625
1406,1461.1316853932583,1019.4409090909088,951.15375
1407,52.87112359550562,45.290909090909096,64.974375
1408,860.2322471910112,489.990909090909,548.88375
1409,2363.6660674157306,2150.348181818182,2459.980625
1410,1.0,1.0,1.0
1411,1.0,1.0,1.0
1412,1.0,1.0,1.0
1413,151.82516853932586,106.9990909090909,208.585
1414,1.0,1.0,1.0
1415,1.0,1.0,1.0
1416,90.89483146067415,22.84909090909091,16.915937500000002
1417,1.0,1.0,1.0
1418,841.8624719101125,995.7872727272728,272.80625
1419,1.0,1.0,1.0
1420,525.7605617977529,688.6409090909091,282.7371875
1421,1.0,1.0,1.0
1422,1.0,1.0,1.0
1423,1.0,1.0,1.0
1424,8.221011235955055,1.2754545454545454,346.22406249999995
1425,418.131011235955,368.7054545454545,367.303125
1426,1.0,1.0,1.0
1427,1.0,1.0,1.0
1428,105.08078651685392,95.5718181818182,85.21
1429,1.0,1.0,1.0
1430,107.75483146067414,10.49909090909091,44.166875
1431,1.0,1.0,1.0
1432,1.3408988764044942,2.7363636363636368,1.980625
1433,24.9023595505618,5.266363636363637,4.068125
1434,585.2015730337079,498.38909090909095,507.701875
1435,282.50674157303365,59.03454545454545,292.90656249999995
1436,1.0,1.0,1.0
1437,485.07966292134836,881.1709090909093,526.686875
1438,37.535505617977535,111.04636363636364,37.38312500000001
1439,98.14191011235957,91.4881818181818,97.4609375
1440,797.636404494382,532.8218181818181,343.568125
1441,173.651797752809,151.4990909090909,81.198125
1442,18663.108202247196,1143.3081818181818,6667.823437499998
1443,0.6637078651685393,16.435454545454544,17.7984375
1444,2.463595505617977,5.336363636363637,3.09625
1445,1342.004606741573,181.6490909090909,700.4178125
1446,1.0,1.0,1.0
1447,1.0,1.0,1.0
1448,1.0,1.0,1.0
1449,1.0,1.0,1.0
1450,321.363595505618,472.9327272727273,371.3290625
1451,1.0,1.0,1.0
1452,1.0,1.0,1.0
1453,1.0,1.0,1.0
1454,885.6271910112358,905.7563636363636,740.4159375
1455,1.0,1.0,1.0
1456,1.0,1.0,1.0
1457,1.0,1.0,1.0
1458,407.54191011235963,205.1818181818182,232.5896875
1459,147.64303370786516,374.63000000000005,1421.9318750000002
1460,402.7764044943821,328.8754545454545,271.4134375
1461,1.0,1.0,1.0
1462,1678.5114606741574,1104.3909090909092,1393.5409375
1463,319.6576404494382,254.33,351.6859375
1464,103.02011235955057,159.96818181818182,115.4271875
1465,1788.7946067415728,877.2763636363635,660.0815625
1466,2000.6479775280895,1400.5427272727275,1381.044375
1467,419.85134831460675,362.08545454545447,240.3146875
1468,1.0,1.0,1.0
1469,1.0,1.0,1.0
1470,186.85370786516862,61.90545454545456,160.3725
1471,503.2897752808989,756.57,576.631875
1472,16859.059999999998,13702.441818181816,18200.14125
1473,1.0,1.0,1.0
1474,1.0,1.0,1.0
1475,1.0,1.0,1.0
1476,602.1689887640449,357.5772727272727,371.87468750000005
1477,1.0,1.0,1.0
1478,1.0,1.0,1.0
1479,1065.8332584269665,0.7227272727272728,0.0
1480,1.0,1.0,1.0
1481,1.0,1.0,1.0
1482,1.0,1.0,1.0
1483,363.8916853932585,402.04181818181814,323.65125
1484,1.0,1.0,1.0
1485,1.0,1.0,1.0
1486,1.0,1.0,1.0
1487,1.0,1.0,1.0
1488,1.0,1.0,1.0
1489,1.0,1.0,1.0
1490,1033.2206741573034,1163.0745454545454,820.428125
1491,1.0,1.0,1.0
1492,1.0,1.0,1.0
1493,2988.955505617978,2331.114545454546,2860.4153125000007
1494,4251.058314606741,3108.897272727273,3778.475625
1495,1592.9076404494378,1515.6372727272726,1691.88625
1496,1.0,1.0,1.0
1497,1.0,1.0,1.0
1498,1.0,1.0,1.0
1499,1.0,1.0,1.0
1500,1033.9665168539327,882.8636363636364,366.16
1501,1.0,1.0,1.0
1502,1.0,1.0,1.0
1503,1.0,1.0,1.0
1504,641.7044943820225,577.8081818181819,405.7521875
1505,1.0,1.0,1.0
1506,1.0,1.0,1.0
1507,1.0,1.0,1.0
1508,1080.3308988764045,873.5009090909091,946.111875
1509,1.0,1.0,1.0
1510,753.7808988764045,700.5727272727272,958.7315625
1511,1.0,1.0,1.0
1512,1.0,1.0,1.0
1513,149.1652808988764,114.25545454545455,100.4384375
1514,417.5155056179775,183.63727272727274,53.64812500000001
1515,375.06404494382025,305.8536363636363,333.5709375
1516,124.63280898876408,10.629090909090909,31.33375
1517,1939.1139325842694,1470.5718181818186,1537.1390625
1518,1.0,1.0,1.0
1519,377.5610112359551,246.97818181818184,317.635
1520,1508.819213483146,1887.38,1647.8425
1521,13.569101123595507,1.91,129.8465625
1522,39.497528089887645,30.961818181818185,11.59125
1523,1.0,1.0,1.0
1524,1311.4037078651684,1380.4418181818182,1127.4971875
1525,768.7734831460674,211.18,250.4478125
1526,1.0,1.0,1.0
1527,727.247415730337,659.8027272727272,1224.504375
1528,1.0,1.0,1.0
1529,1.0,1.0,1.0
1530,16.5176404494382,52.78,13.025625000000002
1531,1.0,1.0,1.0
1532,4073.31,4646.994545454545,2740.6375
1533,1009.7941573033709,939.4445454545454,1138.656875
1534,1.0,1.0,1.0
1535,1195.264157303371,841.9354545454546,1046.8753125
1536,1.0,1.0,1.0
1537,1.0,1.0,1.0
1538,1.0,1.0,1.0
1539,1.0,1.0,1.0
1540,131.9888764044944,214.75181818181815,404.8034375
1541,5032.677078651685,4380.380000000001,3613.7765625
1542,477.10191011235946,627.4845454545455,257.59624999999994
1543,7.795280898876404,28.264545454545452,5407.808125
1544,2501.353820224719,3201.652727272727,2515.499375000001
1545,426.4676404494383,278.7481818181818,284.53
1546,844.866853932584,545.59,496.1703125
1547,1.0,1.0,1.0
1548,915.2279775280897,886.2,776.4725000000002
1549,184.4726966292135,108.97636363636366,232.221875
1550,1.0,1.0,1.0
1551,1.0,1.0,1.0
1552,963.9978651685394,1407.7972727272727,1001.7503125
1553,337.2877528089888,857.4018181818179,2060.775625
1554,1.0,1.0,1.0
1555,1.0,1.0,1.0
1556,1990.3515730337078,2496.721818181818,649.9156250000002
1557,1.0,1.0,1.0
1558,2813.9795505617976,1776.5536363636365,1524.2581249999996
1559,1137.9348314606739,1189.6336363636362,1256.791875
1560,134.19382022471908,134.8254545454545,117.255
1561,900.4455056179775,772.6636363636363,1085.453125
1562,409.59,156.87181818181818,238.04343750000004
1563,7096.745056179775,8974.003636363637,8667.601875
1564,480.6520224719102,721.2336363636364,190.4346875
1565,305.13550561797746,200.73727272727268,228.0915625
1566,1329.2757303370788,1076.530909090909,1103.2190625
1567,1.0,1.0,1.0
1568,1.0,1.0,1.0
1569,1.0,1.0,1.0
1570,1.0,1.0,1.0
1571,1.0,1.0,1.0
1572,1302.9220224719102,1434.3190909090908,1546.4540625
1573,28.816853932584266,6.255454545454546,5.6790625000000015
1574,1.0,1.0,1.0
1575,55.92842696629214,20.178181818181816,37.7065625
1576,305.92157303370783,373.78,218.61125
1577,79.58123595505619,77.90272727272728,32.1290625
1578,757.9304494382022,706.9499999999998,671.149375
1579,1262.9595505617974,1244.68,774.355
1580,1.0,1.0,1.0
1581,1328.6477528089888,1588.6472727272726,1401.17875
1582,1.0,1.0,1.0
1583,9081.420898876404,15260.390909090913,8571.418125
1584,1.0,1.0,1.0
1585,1.0,1.0,1.0
1586,1686.1234831460674,1146.1781818181814,1604.8953124999996
1587,5768.976966292135,6667.295454545457,3643.098125
1588,493.7497752808988,317.60090909090906,301.4015625
1589,815.6901123595504,485.64090909090913,534.7049999999998
1590,1.0,1.0,1.0
1591,1.0,1.0,1.0
1592,3125.356966292135,2894.479090909091,2104.1428125
1593,1.0,1.0,1.0
1594,148.24516853932585,85.62727272727273,116.7696875
1595,2.9437078651685398,83.61909090909091,0.35156249999999994
1596,1.0,1.0,1.0
1597,961.8673033707864,807.0036363636364,718.55625
1598,4793.792921348315,3641.6072727272717,3088.7509375
1599,1.0,1.0,1.0
1600,1.0,1.0,1.0
1601,130.96966292134832,51.54090909090908,57.8753125
1602,345.74584269662915,256.8318181818182,271.3959375
1603,1.2858426966292134,41.05181818181817,8.421875
1604,20.860786516853928,3.580909090909091,7.8225
1605,0.6398876404494382,0.7009090909090908,1.3890625
1606,866.869213483146,910.7,1423.4221875
1607,1.0,1.0,1.0
1608,74.59943820224719,66.21545454545455,99.8071875
1609,529.2340449438202,424.07727272727277,610.7403125000002
1610,5012.241460674158,5302.699090909092,3705.6715625
1611,256.7012359550563,144.08636363636361,131.2809375
1612,1.0,1.0,1.0
1613,91.20719101123596,33.71818181818182,54.1603125
1614,1.0,1.0,1.0
1615,1.0,1.0,1.0
1616,1.0,1.0,1.0
1617,1150.6521348314607,1110.5554545454545,839.771875
1618,1862.8852808988765,1683.709090909091,1464.3693750000002
1619,1.0,1.0,1.0
1620,1934.5446067415728,3033.8709090909088,2898.8303125
1621,1.0,1.0,1.0
1622,9421.347640449441,10983.303636363637,4705.243125
1623,1.0,1.0,1.0
1624,1.0,1.0,1.0
1625,516.9677528089888,484.88545454545454,555.9221875000002
1626,211.7996629213483,148.2836363636364,133.77749999999997
1627,1099.4679775280902,828.0236363636363,888.4134375
1628,694.5489887640448,652.3972727272727,516.16625
1629,82.36876404494383,83.95,60.82375
1630,40.42078651685393,15.078181818181815,67.548125
1631,1.0,1.0,1.0
1632,1.0,1.0,1.0
1633,1.0,1.0,1.0
1634,119.6029213483146,187.07,53.95375
1635,1.0,1.0,1.0
1636,2629.331573033708,2043.780909090909,2667.38125
1637,1.0,1.0,1.0
1638,1.0,1.0,1.0
1639,64.44404494382022,3.430909090909091,25.394375
1640,436.43685393258426,235.27090909090907,244.10687500000003
1641,2083.535617977528,900.0654545454546,1438.965625
1642,299.0343820224719,194.61090909090908,249.91125
1643,1197.7201123595505,2734.9990909090907,1382.88125
1644,1.0,1.0,1.0
1645,1.0,1.0,1.0
1646,1.0,1.0,1.0
1647,1.0,1.0,1.0
1648,170.7324719101124,379.32727272727277,100.8971875
1649,0.8133707865168539,18.130909090909086,1.025
1650,646.6443820224719,512.6427272727273,366.2678125
1651,1.0,1.0,1.0
1652,1631.5437078651685,3118.6518181818183,1240.59375
1653,1.0,1.0,1.0
1654,20.975955056179775,16.36090909090909,4.094687500000001
1655,40.58393258426967,38.150909090909096,14.3965625
1656,1.0,1.0,1.0
1657,2366.8823595505623,3079.911818181819,4179.791875
1658,1.0,1.0,1.0
1659,1.1885393258426964,1.7027272727272729,1.3596875000000002
1660,2071.8797752808987,3947.0509090909086,4290.7434375
1661,1.0,1.0,1.0
1662,1.0,1.0,1.0
1663,944.4283146067417,969.3754545454544,767.49875
1664,1.0,1.0,1.0
1665,33.945056179775285,57.91090909090909,66.984375
1666,1428.5870786516855,747.1772727272728,1129.39625
1667,1.0,1.0,1.0
1668,1.0,1.0,1.0
1669,1.0,1.0,1.0
1670,16.490112359550558,8.558181818181819,11.4453125
1671,1.0,1.0,1.0
1672,1.0,1.0,1.0
1673,2598.5479775280896,1815.6345454545453,3122.4421875
1674,1.0,1.0,1.0
1675,1.0,1.0,1.0
1676,1014.9092134831462,1632.8727272727274,1345.4690624999996
1677,0.6162921348314607,0.3581818181818182,3.4775
1678,61.0991011235955,28.54090909090909,3.2446875
1679,682.4714606741574,689.7672727272728,2854.263125
1680,1.0,1.0,1.0
1681,294.3387640449438,190.04363636363635,182.5725
1682,80.24292134831461,188.98818181818177,154.669375
1683,333.447415730337,227.16545454545457,232.9253125
1684,1.0,1.0,1.0
1685,1.0,1.0,1.0
1686,1.0,1.0,1.0
1687,1.0,1.0,1.0
1688,285.32247191011237,310.0781818181818,214.7021875
1689,1.0,1.0,1.0
1690,1.0,1.0,1.0
1691,1.0,1.0,1.0
1692,34146.39584269663,39993.995454545446,56563.78812500001
1693,9901.116853932586,12066.020909090908,6602.6528125
1694,1.0,1.0,1.0
1695,1.0,1.0,1.0
1696,1206.6791011235953,1740.8627272727274,1356.3740625
1697,148.62617977528092,103.67909090909092,57.4634375
1698,1.0,1.0,1.0
1699,433.55033707865164,1573.472727272727,753.824375
1700,2428.9378651685392,2389.66,1488.8946875
1701,1.0,1.0,1.0
1702,563.1301123595506,381.47909090909087,411.6415625
1703,157.08505617977528,187.00181818181815,189.786875
1704,1.0,1.0,1.0
1705,6739.6697752809005,6748.870000000001,9319.627187499998
1706,1382.0910112359552,917.3345454545456,1045.28125
1707,146.9307865168539,60.64545454545455,14.421874999999998
1708,1.0,1.0,1.0
1709,1050.3161797752812,1018.0018181818183,990.988125
1710,1.0,1.0,1.0
1711,1.0,1.0,1.0
1712,142.92022471910113,44.12636363636364,74.05562499999998
1713,7802.964943820225,9553.33727272727,9972.630625000002
1714,3052.6994382022467,3927.334545454545,3156.4721875
1715,1.0,1.0,1.0
1716,1.0,1.0,1.0
1717,1367.8529213483146,1328.3336363636365,1525.6921875
1718,420.84629213483146,299.70363636363635,289.886875
1719,1.0,1.0,1.0
1720,1933.8926966292133,2334.8818181818187,2655.3096875
1721,1.0,1.0,1.0
1722,1.0,1.0,1.0
1723,1.0,1.0,1.0
1724,1.0,1.0,1.0
1725,665.8661797752808,184.76363636363635,1368.6328125
1726,372.71078651685394,353.43,441.6403125
1727,357.59898876404503,443.9472727272728,301.4175
1728,152.75101123595502,243.6136363636364,81.02312500000002
1729,1.0,1.0,1.0
1730,657.8673033707865,632.0554545454546,547.2475
1731,1838.1455056179775,1850.780909090909,1595.374375
1732,428.7265168539327,266.9136363636364,248.7046875
1733,1.0,1.0,1.0
1734,1.0,1.0,1.0
1735,1321.5415730337074,1556.2527272727273,3453.5825
1736,1030.8069662921348,531.3472727272728,626.3912499999999
1737,739.7951685393259,870.9945454545455,880.6596874999998
1738,594.7970786516854,497.20090909090914,460.0215625
1739,1.0,1.0,1.0
1740,1.0,1.0,1.0
1741,411.7359550561797,556.3663636363636,355.69875
1742,7633.074494382023,5370.013636363636,5635.815000000001
1743,4874.138426966292,2817.126363636364,5083.6009375
1744,1.0,1.0,1.0
1745,1.0,1.0,1.0
1746,0.6539325842696629,0.31636363636363635,2.6584375
1747,1431.4811235955058,412.45272727272726,2508.5490625
1748,1496.6828089887642,1235.0827272727272,674.31125
1749,1.0,1.0,1.0
1750,2369.496853932585,1045.2472727272727,106603.8846875
1751,1.0,1.0,1.0
1752,1.0,1.0,1.0
1753,1.0,1.0,1.0
1754,1.0,1.0,1.0
1755,816.4742696629213,669.6490909090909,663.8403125
1756,1.0,1.0,1.0
1757,4895.620786516854,3894.783636363637,2983.577500000001
1758,2692.5468539325843,3048.7445454545455,1939.784375
1759,1.0,1.0,1.0
1760,1032.8249438202247,1317.7700000000002,1181.474375
1761,1.0,1.0,1.0
1762,1.0,1.0,1.0
1763,1.0,1.0,1.0
1764,419.59438202247185,238.7254545454545,239.149375
1765,1.0,1.0,1.0
1766,1.0,1.0,1.0
1767,867.2168539325842,354.6672727272728,462.173125
1768,11949.149662921347,8965.196363636363,5546.9425
1769,1.0,1.0,1.0
1770,18.909775280898877,168.89000000000004,343.7159375
1771,1500.8371910112353,1513.0627272727274,1822.5196875
1772,3570.545730337078,2952.5290909090913,4187.440624999998
1773,1.0,1.0,1.0
1774,1.0,1.0,1.0
1775,1.0,1.0,1.0
1776,356.6597752808989,171.45000000000005,263.73125
1777,1.0,1.0,1.0
1778,853.0338202247191,1122.1690909090908,1016.7953125
1779,1.0,1.0,1.0
1780,0.07662921348314608,0.4563636363636363,0.235
1781,1.0,1.0,1.0
1782,1.0,1.0,1.0
1783,3169.0208988764043,7722.862727272726,6848.299375000001
1784,1.0,1.0,1.0
1785,242.64505617977528,1509.43,1407.936875
1786,3306.161348314606,3020.892727272728,5201.5909375
1787,1.0,1.0,1.0
1788,798.8974157303371,767.8845454545454,546.3190625
1789,22210.21426966292,14295.912727272727,2268.5584375
1790,1.0,1.0,1.0
1791,1.0,1.0,1.0
1792,1.0,1.0,1.0
1793,1.0,1.0,1.0
1794,1.0,1.0,1.0
1795,491.03831460674166,541.960909090909,295.3087500000001
1796,231.06033707865168,277.51181818181817,147.1
1797,236.61988764044943,227.62818181818184,112.6528125
1798,1.0,1.0,1.0
1799,1.0,1.0,1.0
1800,2889.424157303371,2995.610909090909,3443.2309374999995
1801,1.0,1.0,1.0
1802,1.0,1.0,1.0
1803,353.7158426966292,228.2854545454545,232.796875
1804,3.4373033707865166,9.28909090909091,3.10625
1805,1.0,1.0,1.0
1806,2003.2395505617974,2458.8809090909085,2102.7753125
1807,1.0,1.0,1.0
1808,1.0,1.0,1.0
1809,1.0,1.0,1.0
1810,1.0,1.0,1.0
1811,1.0,1.0,1.0
1812,1620.8917977528092,2071.2218181818175,1640.8390625000004
1813,191.31910112359552,542.7736363636363,832.8199999999998
1814,1.0,1.0,1.0
1815,1.0,1.0,1.0
1816,1.0,1.0,1.0
1817,0.2648314606741573,0.5672727272727273,0.3409375
1818,419.9135955056179,393.5190909090909,140.51093749999998
1819,512.1091011235957,181.66454545454545,205.293125
1820,1144.176966292135,800.7381818181817,1511.345
1821,1.0,1.0,1.0
1822,261.5779775280899,268.98272727272735,219.3640625
1823,1.0,1.0,1.0
1824,494.3310112359552,425.9536363636364,464.6790625
1825,1.0,1.0,1.0
1826,450.087415730337,248.02272727272728,269.64312500000005
1827,1.0,1.0,1.0
1828,578.5914606741572,1018.7845454545455,305.781875
1829,1.0,1.0,1.0
1830,1435.7156179775284,664.9781818181817,3605.1928125
1831,447.814606741573,254.6563636363636,323.8809375
1832,1.0,1.0,1.0
1833,276.44348314606736,667.9590909090907,170.91218750000004
1834,610.1193258426965,472.3236363636363,412.160625
1835,1.0,1.0,1.0
1836,1.0,1.0,1.0
1837,1.0,1.0,1.0
1838,1.0,1.0,1.0
1839,1151.1060674157304,1020.2636363636364,946.5734375
1840,1.0,1.0,1.0
1841,171.20898876404496,130.73636363636362,248.3421875
1842,1.0,1.0,1.0
1843,1.0,1.0,1.0
1844,1.0,1.0,1.0
1845,1.0,1.0,1.0
1846,6353.9058426966285,5093.544545454546,7392.84
1847,174.87011235955055,78.24727272727272,48.811875
1848,1.0,1.0,1.0
1849,963.6275280898877,617.8854545454545,772.3896875
1850,1.0,1.0,1.0
1851,1.0,1.0,1.0
1852,1405.046179775281,1814.4736363636368,1854.0278125
1853,589.1312359550561,871.652727272727,238.9228125
1854,196.2078651685393,77.64636363636362,67.824375
1855,1.0,1.0,1.0
1856,2570.3604494382025,2431.9981818181823,1769.8321875
1857,1.0,1.0,1.0
1858,1.0,1.0,1.0
1859,1.0,1.0,1.0
1860,1.0,1.0,1.0
1861,437.54404494382027,475.8136363636364,254.58125
1862,1.0,1.0,1.0
1863,1.0,1.0,1.0
1864,1.0,1.0,1.0
1865,1.0,1.0,1.0
1866,2261.4829213483144,2944.266363636364,523.444375
1867,2.7433707865168544,4.810909090909091,12.579375
1868,1.0,1.0,1.0
1869,52.90224719101123,33.39818181818182,37.13875
1870,1.0,1.0,1.0
1871,1880.7905617977526,1777.1700000000005,2067.3890625
1872,75.50842696629212,25.11545454545454,29.0715625
1873,1.0,1.0,1.0
1874,1.0,1.0,1.0
1875,1.0,1.0,1.0
1876,1260.2607865168538,983.5581818181818,853.8675000000002
1877,1.0,1.0,1.0
1878,1.0,1.0,1.0
1879,1281.3967415730338,811.6236363636364,1619.469375
1880,1155.0673033707865,965.4754545454545,807.54
1881,1.0,1.0,1.0
1882,1.0,1.0,1.0
1883,1.0,1.0,1.0
1884,572.5093258426967,320.76,645.8521875
1885,1.0,1.0,1.0
1886,1413.9132584269666,1209.961818181818,856.9415625
1887,1.0,1.0,1.0
1888,1.0,1.0,1.0
1889,84.44101123595507,73.27545454545455,27.1178125
1890,10.708539325842695,9.823636363636364,325.44218749999993
1891,4249.561123595506,6378.23,5292.645312500002
1892,1.0,1.0,1.0
1893,193.280786516854,387.9172727272728,475.48
1894,1.0,1.0,1.0
1895,1.0,1.0,1.0
1896,809.8080898876403,651.8418181818182,527.6984375
1897,1.0,1.0,1.0
1898,927.9352808988764,561.3827272727273,552.3425
1899,814.4319101123597,491.7218181818181,1017.908125
1900,1.0,1.0,1.0
1901,208.17460674157303,135.4209090909091,127.1771875
1902,1.0,1.0,1.0
1903,1.0,1.0,1.0
1904,1.0,1.0,1.0
1905,1.0,1.0,1.0
1906,1.0,1.0,1.0
1907,1.0,1.0,1.0
1908,460.9948314606742,101.25545454545454,185.06
1909,1.0,1.0,1.0
1910,415.83876404494384,408.72,206.28625
1911,1.0,1.0,1.0
1912,36.52865168539326,33.02,32.94875
1913,466.7731460674157,369.58818181818185,344.538125
1914,997.4547191011236,1453.0327272727272,1236.228125
1915,891.6721348314605,1104.8718181818183,951.8828125
1916,1.0,1.0,1.0
1917,1.0,1.0,1.0
1918,480.02393258426963,414.51090909090914,389.4096875
1919,15980.467752808987,1517.8545454545456,28.2684375
1920,1.0,1.0,1.0
1921,1.0,1.0,1.0
1922,201.2175280898876,225.98090909090908,148.031875
1923,1.0,1.0,1.0
1924,253.25764044943818,213.75272727272733,168.44187499999995
1925,634.0078651685393,408.1472727272727,606.1803125
1926,369.2720224719101,92.03,1248.69625
1927,2534.472696629213,2957.126363636364,2381.7325
1928,1736.1783146067417,1522.291818181818,897.0443750000002
1929,1.0,1.0,1.0
1930,1.0,1.0,1.0
1931,1002.3375280898877,1040.2527272727273,910.6928125
1932,6.0170786516853925,15.60818181818182,16.11625
1933,1.0,1.0,1.0
1934,6.95438202247191,10.039090909090909,58.8228125
1935,1.0,1.0,1.0
1936,1.0,1.0,1.0
1937,1.0,1.0,1.0
1938,1.0,1.0,1.0
1939,969.5262921348317,322.9309090909091,321.7221875
1940,1.0,1.0,1.0
1941,1.0,1.0,1.0
1942,10916.917865168538,9228.714545454544,9139.135
1943,1831.7643820224719,1768.0236363636366,1197.5915625
1944,1.0,1.0,1.0
1945,1.0,1.0,1.0
1946,299.10887640449437,171.40272727272728,265.4240625
1947,254.48730337078652,97.22454545454546,1004.6615625
1948,1.0,1.0,1.0
1949,1077.274606741573,946.360909090909,866.4853125
1950,1.0,1.0,1.0
1951,234.0592134831461,150.48545454545453,119.7803125
1952,1.0,1.0,1.0
1953,1.0,1.0,1.0
1954,332.7126966292135,187.99090909090907,595.4184375
1955,1.0,1.0,1.0
1956,1.0,1.0,1.0
1957,1.0,1.0,1.0
1958,1.0,1.0,1.0
1959,1.0,1.0,1.0
1960,1.0,1.0,1.0
1961,1.0,1.0,1.0
1962,1.0,1.0,1.0
1963,1039.0034831460673,955.4545454545453,1068.51625
1964,4.856966292134831,1.981818181818182,11.0875
1965,2854.6269662921354,2156.947272727273,1998.81875
1966,886.4038202247191,1058.5863636363638,623.2012500000002
1967,225.9116853932584,5461.441818181818,119.2159375
1968,1.0,1.0,1.0
1969,1.0,1.0,1.0
1970,1.0,1.0,1.0
1971,1505.743146067416,1263.8481818181815,1222.5546875
1972,313.73921348314605,83.86636363636364,228.3421875
1973,253.8705617977528,172.0890909090909,261.4134375
1974,3675.5528089887653,4272.193636363636,4209.12625
1975,1.0,1.0,1.0
1976,1.0,1.0,1.0
1977,1.0,1.0,1.0
1978,1.0,1.0,1.0
1979,290.24764044943817,174.38363636363636,114.106875
1980,1.0,1.0,1.0
1981,1.0,1.0,1.0
1982,1.0,1.0,1.0
1983,473.4486516853932,583.3690909090909,628.6715624999998
1984,232.1503370786517,100.33090909090907,227.703125
1985,1.0,1.0,1.0
1986,220.37842696629207,85.58454545454545,163.539375
1987,1132.7224719101125,1481.3036363636365,417.25250000000005
1988,1.0,1.0,1.0
1989,735.1566292134831,800.0872727272726,537.0450000000002
1990,1299.3608988764045,1428.452727272727,866.3871875
1991,129.66696629213484,140.29181818181817,120.5784375
1992,256.00483146067415,17.297272727272727,439.566875
1993,1.0,1.0,1.0
1994,1.0,1.0,1.0
1995,6223.578988764046,6526.681818181818,9794.30125
1996,1.0,1.0,1.0
1997,1.0,1.0,1.0
1998,889.7259550561798,761.2090909090907,614.604375
1999,37.708089887640455,24.675454545454546,13.985625
2000,670.1734831460674,488.45,487.420625
2001,875.7856179775281,767.2554545454545,556.4515624999998
2002,730.4419101123593,517.9781818181818,534.1656250000002
2003,4470.266741573034,6485.586363636365,5462.434375
2004,1.0,1.0,1.0
2005,948.9524719101123,1295.0109090909089,891.7637500000002
2006,1.0,1.0,1.0
2007,502.845617977528,422.5163636363637,667.4709375
2008,1078.257415730337,684.4063636363636,1290.240625
2009,801.3414606741571,726.9009090909093,714.50125
2010,4029.963707865169,5049.940000000001,1552.73375
2011,284.31033707865174,231.07818181818183,239.369375
2012,3000.095393258427,2242.8254545454542,2435.2653125
2013,1.0,1.0,1.0
2014,1.0,1.0,1.0
2015,1.0,1.0,1.0
2016,1.0,1.0,1.0
2017,249.74595505617972,145.44090909090912,456.4134375
2018,1.0,1.0,1.0
2019,130.2273033707865,103.16545454545454,252.8521875
2020,605.807191011236,402.5381818181818,409.87468750000005
2021,1.0,1.0,1.0
2022,126.3758426966292,260.22090909090906,163.8275
2023,1.0,1.0,1.0
2024,548.0855056179776,499.3654545454546,524.891875
2025,754.1131460674158,567.7963636363637,473.138125
2026,671.8437078651685,591.5999999999998,406.86875
2027,1477.1608988764044,1356.1236363636365,1439.239375
2028,516.7937078651686,461.4881818181818,290.9696875
2029,32.746516853932576,6.844545454545454,23.6975
2030,1.0,1.0,1.0
2031,418.64011235955064,538.5345454545453,2175.3484375000007
2032,233.55460674157302,126.77545454545454,163.1653125
2033,3965.785393258427,3640.6927272727285,6216.7640625
2034,104.92280898876406,36.10090909090909,10.4796875
2035,3345.305617977528,3137.982727272727,2657.3515625
2036,1.0,1.0,1.0
2037,1.0,1.0,1.0
2038,3.1250561797752807,1.3654545454545457,1.6865625
2039,1.0,1.0,1.0
2040,10.917415730337078,14.482727272727272,9.03625
2041,1.0,1.0,1.0
2042,882.8053932584271,773.6018181818182,591.1771875
2043,319.9034831460674,197.89909090909092,338.7875
2044,171.95674157303372,335.39363636363635,861.6446875
2045,1.0,1.0,1.0
2046,1.0,1.0,1.0
2047,2.265280898876404,0.8209090909090908,2.4084375
2048,1.0,1.0,1.0
2049,2053.0685393258427,1705.5627272727274,584.1090624999998
2050,399.14898876404504,368.2645454545455,207.9484375
2051,1314.8297752808985,1368.8945454545456,1187.2331250000002
2052,258.8042696629213,238.11727272727276,343.95125
2053,7982.481573033709,7671.197272727271,5508.604375
2054,416.8193258426967,682.4836363636364,390.49
2055,1.0,1.0,1.0
2056,1.0,1.0,1.0
2057,412.30258426966276,257.5127272727273,318.4734375
2058,1.0,1.0,1.0
2059,1.0,1.0,1.0
2060,13.107865168539323,63.76545454545454,202.47812500000003
2061,1.0,1.0,1.0
2062,234.5960674157304,131.6781818181818,200.4296875
2063,1.0,1.0,1.0
2064,1.0,1.0,1.0
