,0,1
24817,1956,2247
24818,1956,2248
24819,1956,2249
24820,1956,2252
24821,1956,2253
24822,1956,2254
24823,1956,2260
24824,1956,2261
24825,1956,2263
24826,1956,2264
24827,1956,2272
24828,1956,2277
24829,1956,2280
24830,1956,2285
24831,1956,2288
24832,1956,2296
24833,1956,2303
24834,1956,2308
24835,1956,2309
24836,1956,2316
24837,1956,2319
24838,1956,2321
24839,1956,2322
24840,1956,2324
24841,1956,2335
24842,1956,2346
24843,1956,2353
24844,1956,2354
24845,1956,2356
24846,1956,2357
24847,1956,2475
24848,1956,2523
24849,1956,2526
24850,1956,2534
24851,1956,2539
24852,1956,2547
24853,1956,2549
24854,1956,2580
24855,1956,2625
24856,1956,2641
24857,1956,2670
24858,1956,2678
24859,1956,2688
24860,1956,2690
24861,1956,2691
24862,1956,2697
24863,1956,2705
24864,1956,2706
24865,1956,2735
24866,1956,2737
24867,1956,2740
24868,1956,2768
24869,1956,2778
24870,1956,2796
24871,1956,2813
24872,1956,2822
24873,1956,2833
24874,1956,2852
24875,1956,2864
24876,1956,2885
24877,1956,2886
24878,1956,2887
24879,1956,2919
24880,1956,2922
24881,1956,2923
24882,1956,2925
24883,1956,2932
24884,1956,2934
24885,1956,2941
24886,1956,2950
24887,1956,2956
24888,1956,2967
24889,1956,2972
24890,1956,3002
24891,1956,3004
24892,1956,3020
24893,1956,3055
24894,1956,3066
24895,1956,3082
24896,1956,3084
24897,1956,3091
24898,1956,3092
24899,1956,3098
24900,1956,3099
24901,1956,3140
24902,1956,3162
24903,1956,3164
24904,1956,3169
24905,1956,3170
24906,1956,3178
24907,1956,3190
24908,1956,3202
24909,1956,3232
24910,1956,3249
24911,1956,3265
24912,1956,3276
24913,1956,3308
24914,1956,3309
24915,1956,3315
24916,1956,3320
24917,1956,3324
24918,1956,3329
24919,1956,3337
24920,1956,3339
24921,1956,3371
24922,1956,3383
24923,1956,3397
24924,1956,3417
24925,1956,3418
24926,1956,3429
24927,1956,3438
24928,1956,3439
24929,1956,3440
24930,1956,3451
24931,1956,3456
24932,1956,3458
24933,1956,3459
24934,1956,3479
24935,1956,3480
24936,1956,3481
24937,1956,3482
24938,1956,3484
24939,1956,3485
24940,1956,3486
24941,1956,3491
24942,1956,3551
24943,1956,3552
24944,1956,3553
24945,1956,3554
24946,1956,3558
24947,1956,3562
24948,1956,3567
24949,1956,3568
24950,1956,3569
24951,1956,3570
24952,1956,3576
24953,1956,3578
24954,1956,3579
24955,1956,3586
24956,1956,3596
24957,1956,3606
24958,1956,3611
24959,1956,3627
24960,1956,3630
24961,1956,3636
24962,1956,3643
24963,1956,3654
24964,1956,3655
24965,1956,3659
24966,1956,3661
24967,1956,3667
24968,1956,3673
24969,1956,3675
24970,1956,3684
24971,1956,3688
24972,1956,3691
24973,1956,3702
24974,1956,3713
24975,1956,3716
24976,1956,3717
24977,1956,3718
24978,1956,3725
24979,1956,3726
24980,1956,3727
24981,1956,3728
24982,1956,3732
24983,1956,3735
24984,1956,3756
24985,1956,3779
24986,1956,3791
24987,1956,3815
24988,1956,3816
24989,1956,3827
24990,1956,3845
24991,1956,3852
24992,1956,3855
24993,1956,3856
24994,1956,3861
24995,1956,3868
24996,1956,3872
24997,1956,3875
24998,1956,3880
24999,1956,3897
25000,1956,3909
25001,1956,3932
25002,1956,3934
25003,1956,3952
25004,1956,3956
25005,1956,3958
25006,1956,3959
25007,1956,3973
25008,1956,4001
25009,1956,4015
25010,1956,4017
25011,1956,4023
25012,1956,4035
25013,1956,4051
25014,1956,4067
25015,1956,4072
25016,1956,4074
25017,1956,4087
25018,1956,4088
25019,1956,4089
25020,1956,4092
25021,1956,4130
25022,1956,4133
25023,1956,4137
25024,1956,4155
25025,1956,4162
25026,1956,4170
25027,1956,4171
25028,1956,4175
25029,1956,4176
25030,1956,4193
25031,1956,4194
25032,1956,4214
25033,1956,4233
25034,1956,4248
25035,1956,4250
25036,1956,4254
25037,1956,4255
25038,1956,4267
25039,1956,4282
25040,1956,4286
25041,1956,4288
25042,1956,4289
25043,1956,4292
25044,1956,4303
25045,1956,4306
25046,1956,4311
25047,1956,4312
25048,1956,4313
25049,1956,4314
25050,1956,4316
25051,1956,4318
25052,1956,4320
25053,1956,4322
25054,1956,4323
25055,1956,4326
25056,1956,4342
25057,1956,4355
25058,1956,4361
25059,1956,4363
25060,1956,4436
25061,1956,4486
25062,1956,4489
25063,1956,4502
25064,1956,4513
25065,1956,4524
25066,1956,4582
25067,1956,4583
25068,1956,4585
25069,1956,4586
25070,1956,4593
25071,1956,4594
25072,1956,4602
25073,1956,4605
25074,1956,4609
25075,1956,4610
25076,1956,4613
25077,1956,4615
25078,1956,4627
25079,1956,4638
25080,1956,4646
25081,1956,4680
25082,1956,4684
25083,1956,4690
25084,1956,4691
25085,1956,4692
25086,1956,4758
25087,1956,4763
25088,1956,4771
25089,1956,4772
25090,1956,4780
25091,1956,4790
25092,1956,4792
25093,1956,4804
25094,1956,4819
25095,1956,4829
25096,1956,4830
25097,1956,4843
25098,1956,4851
25099,1956,4854
25100,1956,4855
25101,1956,4869
25102,1956,4888
25103,1956,4893
25104,1956,4904
25105,1956,4907
25106,1956,4914
25107,1956,4915
25108,1956,4919
25109,1956,4921
25110,1956,4922
25111,1956,4923
25112,1956,4924
25113,1956,4926
25114,1956,4988
25115,1956,5021
25116,1956,5037
25117,1956,5047
25118,1956,5054
25119,1956,5058
25120,1956,5071
25121,1956,5076
25122,1956,5111
25123,1956,5122
25124,1956,5133
25125,1956,5156
25126,1956,5159
25127,1956,5163
25128,1956,5175
25129,1956,5179
25130,1956,5184
25131,1956,5187
25132,1956,5196
25133,1956,5225
25134,1956,5241
25135,1956,5243
25136,1956,5265
25137,1956,5266
25138,1956,5268
25139,1956,5270
25140,1956,5287
25141,1956,5290
25142,1956,5291
25143,1956,5292
25144,1956,5293
25145,1956,5294
25146,1956,5295
25147,1956,5296
25148,1956,5310
25149,1956,5315
25150,1956,5318
25151,1956,5319
25152,1956,5327
25153,1956,5328
25154,1956,5329
25155,1956,5335
25156,1956,5338
25157,1956,5340
25158,1956,5359
25159,1956,5371
25160,1956,5378
25161,1956,5420
25162,1956,5465
25163,1956,5468
25164,1956,5469
25165,1956,5478
25166,1956,5506
25167,1956,5540
25168,1956,5546
25169,1956,5563
25170,1956,5578
25171,1956,5580
25172,1956,5581
25173,1956,5585
25174,1956,5587
25175,1956,5591
25176,1956,5594
25177,1956,5595
25178,1956,5598
25179,1956,5599
25180,1956,5604
25181,1956,5605
25182,1956,5609
25183,1956,5652
25184,1956,5654
25185,1956,5664
25186,1956,5670
25187,1956,5688
25188,1956,5710
25189,1956,5728
25190,1956,5731
25191,1956,5734
25192,1956,5741
25193,1956,5743
25194,1956,5744
25195,1956,5747
25196,1956,5753
25197,1956,5754
25198,1956,5770
25199,1956,5771
25200,1956,5774
25201,1956,5777
25202,1956,5781
25203,1956,5786
25204,1956,5788
25205,1956,5793
25206,1956,5794
25207,1956,5795
25208,1956,5796
25209,1956,5797
25210,1956,5802
25211,1956,5829
25212,1956,5868
25213,1956,5878
25214,1956,5879
25215,1956,5881
25216,1956,5888
25217,1956,5894
25218,1956,5915
25219,1956,5916
25220,1956,5921
25221,1956,5925
25222,1956,5927
25223,1956,5937
25224,1956,5950
25225,1956,5955
25226,1956,5970
25227,1956,5972
25228,1956,5979
25229,1956,5987
25230,1956,6004
25231,1956,6010
25232,1956,6041
25233,1956,6098
25234,1956,6194
25235,1956,6196
25236,1956,6198
25237,1956,6236
25238,1956,6240
25239,1956,6249
25240,1956,6259
25241,1956,6271
25242,1956,6278
25243,1956,6279
25244,1956,6317
25245,1956,6319
25246,1956,6356
25247,1956,6361
25248,1956,6364
25249,1956,6382
25250,1956,6383
25251,1956,6385
25252,1956,6387
25253,1956,6390
25254,1956,6404
25255,1956,6415
25256,1956,6422
25257,1956,6423
25258,1956,6441
25259,1956,6446
25260,1956,6453
25261,1956,6456
25262,1956,6464
25263,1956,6469
25264,1956,6477
25265,1956,6482
25266,1956,6498
25267,1956,6502
25268,1956,6510
25269,1956,6513
25270,1956,6515
25271,1956,6523
25272,1956,6532
25273,1956,6548
25274,1956,6550
25275,1956,6558
25276,1956,6590
25277,1956,6591
25278,1956,6597
25279,1956,6598
25280,1956,6605
25281,1956,6606
25282,1956,6615
25283,1956,6642
25284,1956,6643
25285,1956,6648
25286,1956,6654
25287,1956,6655
25288,1956,6657
25289,1956,6659
25290,1956,6662
25291,1956,6667
25292,1956,6690
25293,1956,6696
25294,1956,6714
25295,1956,6751
25296,1956,6755
25297,1956,6772
25298,1956,6774
25299,1956,6776
25300,1956,6777
25301,1956,6790
25302,1956,6794
25303,1956,6850
25304,1956,6855
25305,1956,6863
25306,1956,6868
25307,1956,6885
25308,1956,6899
25309,1956,6935
25310,1956,6998
25311,1956,7010
25312,1956,7015
25313,1956,7020
25314,1956,7022
25315,1956,7031
25316,1956,7032
25317,1956,7037
25318,1956,7039
25319,1956,7040
25320,1956,7046
25321,1956,7048
25322,1956,7052
25323,1956,7056
25324,1956,7057
25325,1956,7071
25326,1956,7074
25327,1956,7076
25328,1956,7079
25329,1956,7080
25330,1956,7082
25331,1956,7097
25332,1956,7098
25333,1956,7099
25334,1956,7100
25335,1956,7124
25336,1956,7132
25337,1956,7153
25338,1956,7157
25339,1956,7161
25340,1956,7185
25341,1956,7186
25342,1956,7189
25343,1956,7204
25344,1956,7225
25345,1956,7270
25346,1956,7276
25347,1956,7291
25348,1956,7294
25349,1956,7298
25350,1956,7301
25351,1956,7318
25352,1956,7356
25353,1956,7403
25354,1956,7409
25355,1956,7410
25356,1956,7412
25357,1956,7421
25358,1956,7422
25359,1956,7424
25360,1956,7428
25361,1956,7430
25362,1956,7431
25363,1956,7432
25364,1956,7442
25365,1956,7454
25366,1956,7465
25367,1956,7471
25368,1956,7490
25369,1956,7503
25370,1956,7507
25371,1956,7514
25372,1956,7515
25373,1956,7528
25374,1956,7534
25375,1956,7803
25376,1956,7852
25377,1956,7879
25378,1956,7896
25379,1956,8036
25380,1956,8061
25381,1956,8074
25382,1956,8085
25383,1956,8140
25384,1956,8202
25385,1956,8289
25386,1956,8294
25387,1956,8412
25388,1956,8431
25389,1956,8434
25390,1956,8437
25391,1956,8440
25392,1956,8451
25393,1956,8460
25394,1956,8463
25395,1956,8480
25396,1956,8527
25397,1956,8539
25398,1956,8542
25399,1956,8573
25400,1956,8600
25401,1956,8626
25402,1956,8651
25403,1956,8661
25404,1956,8678
25405,1956,8711
25406,1956,8720
25407,1956,8737
25408,1956,8743
25409,1956,8754
25410,1956,8766
25411,1956,8771
25412,1956,8792
25413,1956,8802
25414,1956,8826
25415,1956,8829
25416,1956,8836
25417,1956,8842
25418,1956,8851
25419,1956,8869
25420,1956,8877
25421,1956,8880
25422,1956,8882
25423,1956,8932
25424,1956,8999
25425,1956,9020
25426,1956,9032
25427,1956,9052
25428,1956,9070
25429,1956,9076
25430,1956,9077
25431,1956,9093
25432,1956,9101
25433,1956,9124
25434,1956,9134
25435,1956,9148
25436,1956,9159
25437,1956,9181
25438,1956,9232
25439,1956,9244
25440,1956,9252
25441,1956,9260
25442,1956,9261
25443,1956,9308
25444,1956,9368
25445,1956,9370
25446,1956,9372
25447,1956,9373
25448,1956,9402
25449,1956,9429
25450,1956,9451
25451,1956,9476
25452,1956,9480
25453,1956,9518
25454,1956,9527
25455,1956,9542
25456,1956,9564
25457,1956,9568
25458,1956,9589
25459,1956,9610
25460,1956,9641
25461,1956,9655
25462,1956,9658
25463,1956,9712
25464,1956,9727
25465,1956,9734
25466,1956,9757
25467,1956,9768
25468,1956,9771
25469,1956,9788
25470,1956,9817
25471,1956,9841
25472,1956,9846
25473,1956,9853
25474,1956,9860
25475,1956,9922
25476,1956,9965
25477,1956,9970
25478,1956,9971
25479,1956,10000
25480,1956,10013
25481,1956,10040
25482,1956,10053
25483,1956,10067
25484,1956,10085
25485,1956,10111
25486,1956,10120
25487,1956,10135
25488,1956,10174
25489,1956,10178
25490,1956,10181
25491,1956,10188
25492,1956,10211
25493,1956,10215
25494,1956,10253
25495,1956,10277
25496,1956,10381
25497,1956,10393
25498,1956,10397
25499,1956,10404
25500,1956,10406
25501,1956,10413
25502,1956,10457
25503,1956,10461
25504,1956,10499
25505,1956,10534
25506,1956,10551
25507,1956,10553
25508,1956,10617
25509,1956,10620
25510,1956,10630
25511,1956,10631
25512,1956,10658
25513,1956,10663
25514,1956,10671
25515,1956,10713
25516,1956,10746
25517,1956,10801
25518,1956,10817
25519,1956,10818
25520,1956,10825
25521,1956,10855
25522,1956,10857
25523,1956,10859
25524,1956,10891
25525,1956,10938
25526,1956,10979
25527,1956,10980
25528,1956,10987
25529,1956,11031
25530,1956,11060
25531,1956,11102
25532,1956,11149
25533,1956,11156
25534,1956,11200
25535,1956,11226
25536,1956,11252
25537,1956,11274
25538,1956,11279
25539,1956,11334
25540,1956,11343
25541,1956,22843
25542,1956,22849
25543,1956,22877
25544,1956,22882
25545,1956,22919
25546,1956,23011
25547,1956,23013
25548,1956,23028
25549,1956,23111
25550,1956,23135
25551,1956,23187
25552,1956,23224
25553,1956,23236
25554,1956,23253
25555,1956,23317
25556,1956,23429
25557,1956,23480
25558,1956,23532
25559,1956,23600
25560,1956,23624
25561,1956,23640
25562,1956,23657
25563,1956,23710
25564,1956,25803
25565,1956,25816
25566,1956,26018
25567,1956,26060
25568,1956,26084
25569,1956,26130
25570,1956,26191
25571,1956,26284
25572,1956,26509
25573,1956,26585
25574,1956,26762
25575,1956,27032
25576,1956,27071
25577,1956,27072
25578,1956,27086
25579,1956,27161
25580,1956,27183
25581,1956,27246
25582,1956,27436
25583,1956,28509
25584,1956,29072
25585,1956,29082
25586,1956,29126
25587,1956,29904
25588,1956,29924
25589,1956,30011
25590,1956,30845
25591,1956,50507
25592,1956,50943
25593,1956,51094
25594,1956,51100
25595,1956,51129
25596,1956,51142
25597,1956,51162
25598,1956,51196
25599,1956,51271
25600,1956,51316
25601,1956,51330
25602,1956,51435
25603,1956,51517
25604,1956,53347
25605,1956,53905
25606,1956,54106
25607,1956,54205
25608,1956,54206
25609,1956,54443
25610,1956,54474
25611,1956,54583
25612,1956,54658
25613,1956,54681
25614,1956,54751
25615,1956,54862
25616,1956,54880
25617,1956,54899
25618,1956,55107
25619,1956,55272
25620,1956,55294
25621,1956,55353
25622,1956,55366
25623,1956,55384
25624,1956,55658
25625,1956,55669
25626,1956,55750
25627,1956,55966
25628,1956,55971
25629,1956,56660
25630,1956,56729
25631,1956,57007
25632,1956,57026
25633,1956,57088
25634,1956,57121
25635,1956,57126
25636,1956,57167
25637,1956,57332
25638,1956,57534
25639,1956,57580
25640,1956,57617
25641,1956,57650
25642,1956,57805
25643,1956,57817
25644,1956,58508
25645,1956,59067
25646,1956,60498
25647,1956,60672
25648,1956,64083
25649,1956,64089
25650,1956,64093
25651,1956,64285
25652,1956,64321
25653,1956,64400
25654,1956,64762
25655,1956,64798
25656,1956,64806
25657,1956,64855
25658,1956,64919
25659,1956,65268
25660,1956,79023
25661,1956,79158
25662,1956,79180
25663,1956,79188
25664,1956,79651
25665,1956,79666
25666,1956,79705
25667,1956,79784
25668,1956,80223
25669,1956,80312
25670,1956,80321
25671,1956,80326
25672,1956,80329
25673,1956,80781
25674,1956,81607
25675,1956,83658
25676,1956,83998
25677,1956,84152
25678,1956,84171
25679,1956,84236
25680,1956,84634
25681,1956,84659
25682,1956,84680
25683,1956,84868
25684,1956,84894
25685,1956,84937
25686,1956,84951
25687,1956,84959
25688,1956,85377
25689,1956,87178
25690,1956,88455
25691,1956,89780
25692,1956,89795
25693,1956,90737
25694,1956,91039
25695,1956,91754
25696,1956,92140
25697,1956,112399
25698,1956,112597
25699,1956,112616
25700,1956,114131
25701,1956,116985
25702,1956,118471
25703,1956,121227
25704,1956,123920
25705,1956,125058
25706,1956,126393
25707,1956,131566
25708,1956,134147
25709,1956,137196
25710,1956,137492
25711,1956,139728
25712,1956,147179
25713,1956,149086
25714,1956,150684
25715,1956,151306
25716,1956,152189
25717,1956,168400
25718,1956,168975
25719,1956,200734
25720,1956,255324
25721,1956,255738
25722,1956,255743
25723,1956,283871
25724,1956,284424
25725,1956,317662
25726,1956,338030
25727,1956,338382
25728,1956,338412
25729,1956,340273
25730,1956,373156
25731,1956,387535
25732,1956,391627
25733,1956,399694
25734,1956,400500
25735,1956,404203
25736,1956,406928
25737,1956,406935
25738,1956,406937
25739,1956,406938
25740,1956,406939
25741,1956,406940
25742,1956,406971
25743,1956,406985
25744,1956,406986
25745,1956,406991
25746,1956,406996
25747,1956,407010
25748,1956,407018
25749,1956,407034
25750,1956,407040
25751,1956,407053
25752,1956,440926
25753,1956,441931
25754,1956,442890
25755,1956,442894
25756,1956,442915
25757,1956,574444
25758,1956,574456
25759,1956,574473
25760,1956,619556
25761,1956,641648
25762,1956,643911
25763,1956,644079
25764,1956,644914
25765,1956,652070
25766,1956,653509
25767,1956,664614
25768,1956,693151
25769,1956,693158
25770,1956,693231
25771,1956,728378
25772,1956,729238
25773,1956,729873
25774,1956,17494204
25775,1956,25479186
25776,1956,100124700
25777,1956,100128998
25778,1956,100132417
25779,1956,100133941
25780,1956,100271694
25781,1956,100422910
25782,1956,100463289
25783,1956,100500871
25784,1956,100507500
25785,1956,100508689
25786,1956,100616421
25787,1956,106478911
25788,2064,2064
25789,2064,2065
25790,2064,2066
25791,2064,2067
25792,2064,2068
25793,2064,2069
25794,2064,2099
25795,2064,2100
25796,2064,2113
25797,2064,2115
25798,2064,2118
25799,2064,2131
25800,2064,2146
25801,2064,2153
25802,2064,2162
25803,2064,2168
25804,2064,2177
25805,2064,2185
25806,2064,2187
25807,2064,2191
25808,2064,2194
25809,2064,2209
25810,2064,2212
25811,2064,2214
25812,2064,2247
25813,2064,2248
25814,2064,2252
25815,2064,2260
25816,2064,2261
25817,2064,2263
25818,2064,2264
25819,2064,2272
25820,2064,2305
25821,2064,2319
25822,2064,2321
25823,2064,2322
25824,2064,2324
25825,2064,2335
25826,2064,2353
25827,2064,2475
25828,2064,2534
25829,2064,2597
25830,2064,2625
25831,2064,2626
25832,2064,2668
25833,2064,2672
25834,2064,2678
25835,2064,2688
25836,2064,2735
25837,2064,2768
25838,2064,2813
25839,2064,2817
25840,2064,2821
25841,2064,2852
25842,2064,2885
25843,2064,2886
25844,2064,2922
25845,2064,2932
25846,2064,2934
25847,2064,2956
25848,2064,3055
25849,2064,3066
25850,2064,3082
25851,2064,3084
25852,2064,3091
25853,2064,3099
25854,2064,3105
25855,2064,3159
25856,2064,3164
25857,2064,3169
25858,2064,3217
25859,2064,3249
25860,2064,3265
25861,2064,3283
25862,2064,3297
25863,2064,3308
25864,2064,3315
25865,2064,3320
25866,2064,3324
25867,2064,3371
25868,2064,3417
25869,2064,3429
25870,2064,3451
25871,2064,3458
25872,2064,3479
25873,2064,3480
25874,2064,3481
25875,2064,3484
25876,2064,3485
25877,2064,3486
25878,2064,3487
25879,2064,3502
25880,2064,3516
25881,2064,3553
25882,2064,3569
25883,2064,3570
25884,2064,3572
25885,2064,3576
25886,2064,3592
25887,2064,3598
25888,2064,3611
25889,2064,3630
25890,2064,3641
25891,2064,3643
25892,2064,3655
25893,2064,3667
25894,2064,3678
25895,2064,3688
25896,2064,3698
25897,2064,3717
25898,2064,3718
25899,2064,3725
25900,2064,3732
25901,2064,3779
25902,2064,3791
25903,2064,3815
25904,2064,3845
25905,2064,3852
25906,2064,3855
25907,2064,3856
25908,2064,3861
25909,2064,3872
25910,2064,3875
25911,2064,3880
25912,2064,3888
25913,2064,3891
25914,2064,3927
25915,2064,3934
25916,2064,3939
25917,2064,3952
25918,2064,3973
25919,2064,3975
25920,2064,4017
25921,2064,4072
25922,2064,4089
25923,2064,4102
25924,2064,4110
25925,2064,4137
25926,2064,4145
25927,2064,4170
25928,2064,4171
25929,2064,4193
25930,2064,4215
25931,2064,4233
25932,2064,4240
25933,2064,4249
25934,2064,4250
25935,2064,4254
25936,2064,4255
25937,2064,4282
25938,2064,4288
25939,2064,4292
25940,2064,4296
25941,2064,4303
25942,2064,4311
25943,2064,4312
25944,2064,4313
25945,2064,4314
25946,2064,4316
25947,2064,4318
25948,2064,4322
25949,2064,4363
25950,2064,4436
25951,2064,4493
25952,2064,4513
25953,2064,4582
25954,2064,4583
25955,2064,4585
25956,2064,4602
25957,2064,4609
25958,2064,4610
25959,2064,4613
25960,2064,4683
25961,2064,4684
25962,2064,4763
25963,2064,4771
25964,2064,4780
25965,2064,4790
25966,2064,4819
25967,2064,4830
25968,2064,4831
25969,2064,4851
25970,2064,4869
25971,2064,4893
25972,2064,4904
25973,2064,4914
25974,2064,4915
25975,2064,4921
25976,2064,4926
25977,2064,5036
25978,2064,5037
25979,2064,5047
25980,2064,5054
25981,2064,5058
25982,2064,5076
25983,2064,5111
25984,2064,5122
25985,2064,5156
25986,2064,5159
25987,2064,5175
25988,2064,5184
25989,2064,5187
25990,2064,5209
25991,2064,5241
25992,2064,5243
25993,2064,5265
25994,2064,5268
25995,2064,5290
25996,2064,5291
25997,2064,5293
25998,2064,5296
25999,2064,5300
26000,2064,5304
26001,2064,5314
26002,2064,5328
26003,2064,5364
26004,2064,5366
26005,2064,5378
26006,2064,5395
26007,2064,5409
26008,2064,5468
26009,2064,5518
26010,2064,5524
26011,2064,5562
26012,2064,5563
26013,2064,5578
26014,2064,5594
26015,2064,5599
26016,2064,5600
26017,2064,5604
26018,2064,5609
26019,2064,5617
26020,2064,5670
26021,2064,5707
26022,2064,5716
26023,2064,5727
26024,2064,5728
26025,2064,5742
26026,2064,5743
26027,2064,5747
26028,2064,5753
26029,2064,5754
26030,2064,5770
26031,2064,5777
26032,2064,5780
26033,2064,5781
26034,2064,5783
26035,2064,5788
26036,2064,5800
26037,2064,5829
26038,2064,5868
26039,2064,5879
26040,2064,5888
26041,2064,5894
26042,2064,5897
26043,2064,5906
26044,2064,5914
26045,2064,5915
26046,2064,5925
26047,2064,5927
26048,2064,5966
26049,2064,5979
26050,2064,5987
26051,2064,6044
26052,2064,6098
26053,2064,6124
26054,2064,6154
26055,2064,6198
26056,2064,6240
26057,2064,6256
26058,2064,6259
26059,2064,6275
26060,2064,6279
26061,2064,6302
26062,2064,6304
26063,2064,6317
26064,2064,6387
26065,2064,6390
26066,2064,6401
26067,2064,6426
26068,2064,6464
26069,2064,6469
26070,2064,6513
26071,2064,6591
26072,2064,6606
26073,2064,6615
26074,2064,6647
26075,2064,6648
26076,2064,6657
26077,2064,6662
26078,2064,6667
26079,2064,6670
26080,2064,6696
26081,2064,6714
26082,2064,6717
26083,2064,6772
26084,2064,6774
26085,2064,6776
26086,2064,6777
26087,2064,6794
26088,2064,6855
26089,2064,6863
26090,2064,6867
26091,2064,6892
26092,2064,6908
26093,2064,6909
26094,2064,6927
26095,2064,6928
26096,2064,6935
26097,2064,6965
26098,2064,6998
26099,2064,7012
26100,2064,7015
26101,2064,7018
26102,2064,7020
26103,2064,7022
26104,2064,7031
26105,2064,7033
26106,2064,7039
26107,2064,7040
26108,2064,7043
26109,2064,7048
26110,2064,7067
26111,2064,7076
26112,2064,7082
26113,2064,7103
26114,2064,7124
26115,2064,7153
26116,2064,7157
26117,2064,7184
26118,2064,7187
26119,2064,7227
26120,2064,7248
26121,2064,7270
26122,2064,7291
26123,2064,7294
26124,2064,7296
26125,2064,7297
26126,2064,7298
26127,2064,7404
26128,2064,7410
26129,2064,7412
26130,2064,7421
26131,2064,7422
26132,2064,7423
26133,2064,7424
26134,2064,7431
26135,2064,7432
26136,2064,7471
26137,2064,7474
26138,2064,7490
26139,2064,7528
26140,2064,7534
26141,2064,7849
26142,2064,7852
26143,2064,8038
26144,2064,8061
26145,2064,8065
26146,2064,8202
26147,2064,8288
26148,2064,8289
26149,2064,8396
26150,2064,8412
26151,2064,8434
26152,2064,8493
26153,2064,8600
26154,2064,8626
26155,2064,8639
26156,2064,8648
26157,2064,8650
26158,2064,8661
26159,2064,8665
26160,2064,8678
26161,2064,8714
26162,2064,8795
26163,2064,8821
26164,2064,8826
26165,2064,8842
26166,2064,8895
26167,2064,9049
26168,2064,9093
26169,2064,9101
26170,2064,9112
26171,2064,9294
26172,2064,9343
26173,2064,9368
26174,2064,9429
26175,2064,9451
26176,2064,9476
26177,2064,9518
26178,2064,9564
26179,2064,9607
26180,2064,9659
26181,2064,9687
26182,2064,9734
26183,2064,9771
26184,2064,9839
26185,2064,9869
26186,2064,9922
26187,2064,9971
26188,2064,10000
26189,2064,10040
26190,2064,10140
26191,2064,10188
26192,2064,10213
26193,2064,10257
26194,2064,10381
26195,2064,10406
26196,2064,10413
26197,2064,10419
26198,2064,10457
26199,2064,10507
26200,2064,10550
26201,2064,10553
26202,2064,10561
26203,2064,10563
26204,2064,10620
26205,2064,10628
26206,2064,10630
26207,2064,10643
26208,2064,10658
26209,2064,10660
26210,2064,10663
26211,2064,10671
26212,2064,10675
26213,2064,10758
26214,2064,10763
26215,2064,10817
26216,2064,10855
26217,2064,10948
26218,2064,10973
26219,2064,10987
26220,2064,11072
26221,2064,11143
26222,2064,11186
26223,2064,11200
26224,2064,22794
26225,2064,22822
26226,2064,22882
26227,2064,23129
26228,2064,23522
26229,2064,23600
26230,2064,25803
26231,2064,25949
26232,2064,25996
26233,2064,26018
26234,2064,26284
26235,2064,26298
26236,2064,26469
26237,2064,26994
26238,2064,27022
26239,2064,27161
26240,2064,27250
26241,2064,29116
26242,2064,29126
26243,2064,50848
26244,2064,50943
26245,2064,51330
26246,2064,51741
26247,2064,51755
26248,2064,53335
26249,2064,54458
26250,2064,54474
26251,2064,55294
26252,2064,55323
26253,2064,55359
26254,2064,55540
26255,2064,55740
26256,2064,55814
26257,2064,55870
26258,2064,55914
26259,2064,56667
26260,2064,56938
26261,2064,57332
26262,2064,57402
26263,2064,57448
26264,2064,57534
26265,2064,57650
26266,2064,57805
26267,2064,63897
26268,2064,64065
26269,2064,64866
26270,2064,65108
26271,2064,79023
26272,2064,79065
26273,2064,79188
26274,2064,79441
26275,2064,79628
26276,2064,79654
26277,2064,79719
26278,2064,79727
26279,2064,83939
26280,2064,84299
26281,2064,84707
26282,2064,84894
26283,2064,85440
26284,2064,85495
26285,2064,94025
26286,2064,112476
26287,2064,114783
26288,2064,116833
26289,2064,118430
26290,2064,134147
26291,2064,149563
26292,2064,150684
26293,2064,152559
26294,2064,161835
26295,2064,196528
26296,2064,201299
26297,2064,256646
26298,2064,283871
26299,2064,338382
26300,2064,338412
26301,2064,373156
26302,2064,406885
26303,2064,406910
26304,2064,406947
26305,2064,406979
26306,2064,406988
26307,2064,406991
26308,2064,407011
26309,2064,407024
26310,2064,407040
26311,2064,407051
26312,2064,442909
26313,2064,474256
26314,2064,494324
26315,2064,494327
26316,2064,574442
26317,2064,574456
26318,2064,641700
26319,2064,644079
26320,2064,644914
26321,2064,652070
26322,2064,17494231
26323,2064,100132417
26324,2064,100133941
26325,2064,100302148
26326,2064,100506428
26327,2064,100508689
26328,2064,100616132
26329,2811,2811
26330,2811,2812
26331,2811,2814
26332,2811,2815
26333,2811,3091
26334,2811,3557
26335,2811,3674
26336,2811,3676
26337,2811,3683
26338,2811,3684
26339,2811,3688
26340,2811,3689
26341,2811,3690
26342,2811,4035
26343,2811,4524
26344,2811,4609
26345,2811,4843
26346,2811,5034
26347,2811,5144
26348,2811,5175
26349,2811,5354
26350,2811,5444
26351,2811,5445
26352,2811,5473
26353,2811,5747
26354,2811,5788
26355,2811,6401
26356,2811,6403
26357,2811,6404
26358,2811,6868
26359,2811,7124
26360,2811,7412
26361,2811,7450
26362,2811,7534
26363,2811,7804
26364,2811,9002
26365,2811,9212
26366,2811,11093
26367,2811,51206
26368,2811,60495
